nom_ree,ear_data,ear_max_ree,ear_verif_ree_mwmes,ear_verif_ree_percentual
PARANA,2016-02-27,152257.0,88890.0,58.38
SUDESTE,2016-02-27,50796.0,13906.0,27.38
SUL,2016-02-27,20100.0,19080.0,94.93
TELES PIRES,2016-02-27,0.0,0.0,0.0
BELO MONTE,2016-02-28,22.0,3.0,13.64
ITAIPU,2016-02-28,0.0,0.0,0.0
MADEIRA,2016-02-28,290.0,53.0,18.28
NORDESTE,2016-02-28,51809.0,16214.0,31.3
NORTE,2016-02-28,15018.0,6301.0,41.96
PARANA,2016-02-28,152257.0,89249.0,58.62
SUDESTE,2016-02-28,50796.0,13947.0,27.46
SUL,2016-02-28,20100.0,19055.0,94.8
TELES PIRES,2016-02-28,0.0,0.0,0.0
BELO MONTE,2016-02-29,22.0,3.0,13.64
ITAIPU,2016-02-29,0.0,0.0,0.0
MADEIRA,2016-02-29,290.0,57.0,19.66
NORDESTE,2016-02-29,51809.0,16266.0,31.4
NORTE,2016-02-29,15018.0,6326.0,42.12
PARANA,2016-02-29,152257.0,89464.0,58.76
SUDESTE,2016-02-29,50796.0,14035.0,27.63
SUL,2016-02-29,20100.0,19117.0,95.11
TELES PIRES,2016-02-29,0.0,0.0,0.0
BELO MONTE,2016-03-01,22.0,3.0,13.64
ITAIPU,2016-03-01,0.0,0.0,0.0
MADEIRA,2016-03-01,290.0,61.0,21.03
NORDESTE,2016-03-01,51809.0,16320.0,31.5
NORTE,2016-03-01,15018.0,6539.0,43.54
PARANA,2016-03-01,152257.0,89761.0,58.95
SUDESTE,2016-03-01,50796.0,14112.0,27.78
SUL,2016-03-01,20100.0,19129.0,95.17
TELES PIRES,2016-03-01,0.0,0.0,0.0
BELO MONTE,2016-03-02,22.0,4.0,18.18
ITAIPU,2016-03-02,0.0,0.0,0.0
MADEIRA,2016-03-02,290.0,65.0,22.41
NORDESTE,2016-03-02,51809.0,16386.0,31.63
NORTE,2016-03-02,15018.0,6589.0,43.87
PARANA,2016-03-02,152257.0,90112.0,59.18
SUDESTE,2016-03-02,50796.0,14190.0,27.94
SUL,2016-03-02,20100.0,19150.0,95.27
TELES PIRES,2016-03-02,0.0,0.0,0.0
BELO MONTE,2016-03-03,22.0,4.0,18.18
ITAIPU,2016-03-03,0.0,0.0,0.0
MADEIRA,2016-03-03,290.0,68.0,23.45
NORDESTE,2016-03-03,51809.0,16466.0,31.78
NORTE,2016-03-03,15018.0,6622.0,44.09
PARANA,2016-03-03,152257.0,90566.0,59.48
SUDESTE,2016-03-03,50796.0,14277.0,28.11
SUL,2016-03-03,20100.0,19203.0,95.54
TELES PIRES,2016-03-03,0.0,0.0,0.0
BELO MONTE,2016-03-04,22.0,4.0,18.18
ITAIPU,2016-03-04,0.0,0.0,0.0
MADEIRA,2016-03-04,290.0,72.0,24.83
NORDESTE,2016-03-04,51809.0,16530.0,31.91
NORTE,2016-03-04,15018.0,6649.0,44.27
PARANA,2016-03-04,152257.0,90972.0,59.75
SUDESTE,2016-03-04,50796.0,14360.0,28.27
SUL,2016-03-04,20100.0,19345.0,96.24
TELES PIRES,2016-03-04,0.0,0.0,0.0
BELO MONTE,2016-03-05,22.0,4.0,18.18
ITAIPU,2016-03-05,0.0,0.0,0.0
MADEIRA,2016-03-05,290.0,75.0,25.86
NORDESTE,2016-03-05,51809.0,16623.0,32.09
NORTE,2016-03-05,15018.0,6710.0,44.68
PARANA,2016-03-05,152257.0,91603.0,60.16
SUDESTE,2016-03-05,50796.0,14433.0,28.41
SUL,2016-03-05,20100.0,19459.0,96.81
TELES PIRES,2016-03-05,0.0,0.0,0.0
BELO MONTE,2016-03-06,22.0,4.0,18.18
ITAIPU,2016-03-06,0.0,0.0,0.0
MADEIRA,2016-03-06,290.0,79.0,27.24
NORDESTE,2016-03-06,51809.0,16702.0,32.24
NORTE,2016-03-06,15018.0,6618.0,44.07
PARANA,2016-03-06,152257.0,92293.0,60.62
SUDESTE,2016-03-06,50796.0,14521.0,28.59
SUL,2016-03-06,20100.0,19544.0,97.23
TELES PIRES,2016-03-06,0.0,0.0,0.0
BELO MONTE,2016-03-07,22.0,5.0,22.73
ITAIPU,2016-03-07,0.0,0.0,0.0
MADEIRA,2016-03-07,290.0,83.0,28.62
NORDESTE,2016-03-07,51809.0,16745.0,32.32
NORTE,2016-03-07,15018.0,6645.0,44.25
PARANA,2016-03-07,152257.0,92751.0,60.92
SUDESTE,2016-03-07,50796.0,14583.0,28.71
SUL,2016-03-07,20100.0,19592.0,97.47
TELES PIRES,2016-03-07,0.0,0.0,0.0
BELO MONTE,2016-03-08,22.0,5.0,22.73
ITAIPU,2016-03-08,0.0,0.0,0.0
MADEIRA,2016-03-08,290.0,87.0,30.0
NORDESTE,2016-03-08,51809.0,16804.0,32.43
NORTE,2016-03-08,15018.0,6661.0,44.35
PARANA,2016-03-08,152257.0,93356.0,61.31
SUDESTE,2016-03-08,50796.0,14649.0,28.84
SUL,2016-03-08,20100.0,19582.0,97.42
TELES PIRES,2016-03-08,0.0,0.0,0.0
BELO MONTE,2016-03-09,22.0,5.0,22.73
ITAIPU,2016-03-09,0.0,0.0,0.0
MADEIRA,2016-03-09,290.0,91.0,31.38
NORDESTE,2016-03-09,51809.0,16908.0,32.64
NORTE,2016-03-09,15018.0,6694.0,44.57
PARANA,2016-03-09,152257.0,93918.0,61.68
SUDESTE,2016-03-09,50796.0,14726.0,28.99
SUL,2016-03-09,20100.0,19595.0,97.49
TELES PIRES,2016-03-09,0.0,0.0,0.0
BELO MONTE,2016-03-10,22.0,5.0,22.73
ITAIPU,2016-03-10,0.0,0.0,0.0
MADEIRA,2016-03-10,290.0,96.0,33.1
NORDESTE,2016-03-10,51809.0,16986.0,32.79
NORTE,2016-03-10,15018.0,6756.0,44.99
PARANA,2016-03-10,152257.0,94404.0,62.0
SUDESTE,2016-03-10,50796.0,14835.0,29.21
SUL,2016-03-10,20100.0,19664.0,97.83
TELES PIRES,2016-03-10,0.0,0.0,0.0
BELO MONTE,2016-03-11,22.0,5.0,22.73
ITAIPU,2016-03-11,0.0,0.0,0.0
MADEIRA,2016-03-11,290.0,102.0,35.17
NORDESTE,2016-03-11,51809.0,17036.0,32.88
NORTE,2016-03-11,15018.0,6817.0,45.39
PARANA,2016-03-11,152257.0,94957.0,62.37
SUDESTE,2016-03-11,50796.0,14963.0,29.46
SUL,2016-03-11,20100.0,19743.0,98.22
TELES PIRES,2016-03-11,0.0,0.0,0.0
BELO MONTE,2016-03-12,22.0,5.0,22.73
ITAIPU,2016-03-12,0.0,0.0,0.0
MADEIRA,2016-03-12,290.0,108.0,37.24
NORDESTE,2016-03-12,51809.0,17057.0,32.92
NORTE,2016-03-12,15018.0,6972.0,46.42
PARANA,2016-03-12,152257.0,95727.0,62.87
SUDESTE,2016-03-12,50796.0,15045.0,29.62
SUL,2016-03-12,20100.0,19795.0,98.48
TELES PIRES,2016-03-12,0.0,0.0,0.0
BELO MONTE,2016-03-13,22.0,5.0,22.73
ITAIPU,2016-03-13,0.0,0.0,0.0
MADEIRA,2016-03-13,290.0,113.0,38.97
NORDESTE,2016-03-13,51809.0,17074.0,32.96
NORTE,2016-03-13,15018.0,7165.0,47.71
PARANA,2016-03-13,152257.0,96613.0,63.45
SUDESTE,2016-03-13,50796.0,15136.0,29.8
SUL,2016-03-13,20100.0,19770.0,98.36
TELES PIRES,2016-03-13,0.0,0.0,0.0
BELO MONTE,2016-03-14,22.0,5.0,22.73
ITAIPU,2016-03-14,0.0,0.0,0.0
MADEIRA,2016-03-14,290.0,118.0,40.69
NORDESTE,2016-03-14,51809.0,17092.0,32.99
NORTE,2016-03-14,15018.0,7295.0,48.58
PARANA,2016-03-14,152257.0,97326.0,63.92
SUDESTE,2016-03-14,50796.0,15189.0,29.9
SUL,2016-03-14,20100.0,19734.0,98.18
TELES PIRES,2016-03-14,0.0,0.0,0.0
BELO MONTE,2016-03-15,22.0,5.0,22.73
ITAIPU,2016-03-15,0.0,0.0,0.0
MADEIRA,2016-03-15,290.0,122.0,42.07
NORDESTE,2016-03-15,51809.0,17070.0,32.95
NORTE,2016-03-15,15018.0,7400.0,49.27
PARANA,2016-03-15,152257.0,97930.0,64.32
SUDESTE,2016-03-15,50796.0,15235.0,29.99
SUL,2016-03-15,20100.0,19663.0,97.83
TELES PIRES,2016-03-15,0.0,0.0,0.0
BELO MONTE,2016-03-16,22.0,6.0,27.27
ITAIPU,2016-03-16,0.0,0.0,0.0
MADEIRA,2016-03-16,290.0,126.0,43.45
NORDESTE,2016-03-16,51809.0,17055.0,32.92
NORTE,2016-03-16,15018.0,7508.0,49.99
PARANA,2016-03-16,152257.0,98417.0,64.64
SUDESTE,2016-03-16,50796.0,15272.0,30.07
SUL,2016-03-16,20100.0,19573.0,97.38
TELES PIRES,2016-03-16,0.0,0.0,0.0
BELO MONTE,2016-03-17,22.0,6.0,27.27
ITAIPU,2016-03-17,0.0,0.0,0.0
MADEIRA,2016-03-17,290.0,131.0,45.17
NORDESTE,2016-03-17,51809.0,17092.0,32.99
NORTE,2016-03-17,15018.0,7590.0,50.54
PARANA,2016-03-17,152257.0,98739.0,64.85
SUDESTE,2016-03-17,50796.0,15298.0,30.12
SUL,2016-03-17,20100.0,19443.0,96.73
TELES PIRES,2016-03-17,0.0,0.0,0.0
BELO MONTE,2016-03-18,22.0,6.0,27.27
ITAIPU,2016-03-18,0.0,0.0,0.0
MADEIRA,2016-03-18,290.0,135.0,46.55
NORDESTE,2016-03-18,51809.0,17143.0,33.09
NORTE,2016-03-18,15018.0,7637.0,50.85
PARANA,2016-03-18,152257.0,98989.0,65.01
SUDESTE,2016-03-18,50796.0,15296.0,30.11
SUL,2016-03-18,20100.0,19301.0,96.02
TELES PIRES,2016-03-18,0.0,0.0,0.0
BELO MONTE,2016-03-19,22.0,6.0,27.27
ITAIPU,2016-03-19,0.0,0.0,0.0
MADEIRA,2016-03-19,290.0,139.0,47.93
NORDESTE,2016-03-19,51809.0,17184.0,33.17
NORTE,2016-03-19,15018.0,7755.0,51.64
PARANA,2016-03-19,152257.0,99262.0,65.19
SUDESTE,2016-03-19,50796.0,15306.0,30.13
SUL,2016-03-19,20100.0,19198.0,95.51
TELES PIRES,2016-03-19,0.0,0.0,0.0
BELO MONTE,2016-03-20,22.0,6.0,27.27
ITAIPU,2016-03-20,0.0,0.0,0.0
MADEIRA,2016-03-20,290.0,142.0,48.97
NORDESTE,2016-03-20,51809.0,17216.0,33.23
NORTE,2016-03-20,15018.0,7894.0,52.56
PARANA,2016-03-20,152257.0,99566.0,65.39
SUDESTE,2016-03-20,50796.0,15328.0,30.18
SUL,2016-03-20,20100.0,19165.0,95.35
TELES PIRES,2016-03-20,0.0,0.0,0.0
BELO MONTE,2016-03-21,22.0,6.0,27.27
ITAIPU,2016-03-21,0.0,0.0,0.0
MADEIRA,2016-03-21,290.0,145.0,50.0
NORDESTE,2016-03-21,51809.0,17265.0,33.32
NORTE,2016-03-21,15018.0,7936.0,52.84
PARANA,2016-03-21,152257.0,99629.0,65.43
SUDESTE,2016-03-21,50796.0,15334.0,30.19
SUL,2016-03-21,20100.0,19127.0,95.16
TELES PIRES,2016-03-21,0.0,0.0,0.0
BELO MONTE,2016-03-22,22.0,6.0,27.27
ITAIPU,2016-03-22,0.0,0.0,0.0
MADEIRA,2016-03-22,290.0,147.0,50.69
NORDESTE,2016-03-22,51809.0,17346.0,33.48
NORTE,2016-03-22,15018.0,7951.0,52.94
PARANA,2016-03-22,152257.0,99668.0,65.46
SUDESTE,2016-03-22,50796.0,15343.0,30.21
SUL,2016-03-22,20100.0,19245.0,95.75
TELES PIRES,2016-03-22,0.0,0.0,0.0
BELO MONTE,2016-03-23,22.0,6.0,27.27
ITAIPU,2016-03-23,0.0,0.0,0.0
MADEIRA,2016-03-23,290.0,149.0,51.38
NORDESTE,2016-03-23,51809.0,17400.0,33.58
NORTE,2016-03-23,15018.0,7961.0,53.01
PARANA,2016-03-23,152257.0,99784.0,65.54
SUDESTE,2016-03-23,50796.0,15361.0,30.24
SUL,2016-03-23,20100.0,19294.0,95.99
TELES PIRES,2016-03-23,0.0,0.0,0.0
BELO MONTE,2016-03-24,22.0,6.0,27.27
ITAIPU,2016-03-24,0.0,0.0,0.0
MADEIRA,2016-03-24,290.0,152.0,52.41
NORDESTE,2016-03-24,51809.0,17440.0,33.66
NORTE,2016-03-24,15018.0,8024.0,53.43
PARANA,2016-03-24,152257.0,100131.0,65.76
SUDESTE,2016-03-24,50796.0,15395.0,30.31
SUL,2016-03-24,20100.0,19225.0,95.65
TELES PIRES,2016-03-24,0.0,0.0,0.0
BELO MONTE,2016-03-25,22.0,6.0,27.27
ITAIPU,2016-03-25,0.0,0.0,0.0
MADEIRA,2016-03-25,290.0,155.0,53.45
NORDESTE,2016-03-25,51809.0,17486.0,33.75
NORTE,2016-03-25,15018.0,8168.0,54.39
PARANA,2016-03-25,152257.0,100620.0,66.09
SUDESTE,2016-03-25,50796.0,15447.0,30.41
SUL,2016-03-25,20100.0,19359.0,96.31
TELES PIRES,2016-03-25,0.0,0.0,0.0
BELO MONTE,2016-03-26,22.0,6.0,27.27
ITAIPU,2016-03-26,0.0,0.0,0.0
MADEIRA,2016-03-26,290.0,159.0,54.83
NORDESTE,2016-03-26,51809.0,17536.0,33.85
NORTE,2016-03-26,15018.0,8290.0,55.2
PARANA,2016-03-26,152257.0,100991.0,66.33
SUDESTE,2016-03-26,50796.0,15503.0,30.52
SUL,2016-03-26,20100.0,19634.0,97.68
TELES PIRES,2016-03-26,0.0,0.0,0.0
BELO MONTE,2016-03-27,22.0,6.0,27.27
ITAIPU,2016-03-27,0.0,0.0,0.0
MADEIRA,2016-03-27,290.0,162.0,55.86
NORDESTE,2016-03-27,51809.0,17590.0,33.95
NORTE,2016-03-27,15018.0,8430.0,56.13
PARANA,2016-03-27,152257.0,101581.0,66.72
SUDESTE,2016-03-27,50796.0,15549.0,30.61
SUL,2016-03-27,20100.0,19710.0,98.06
TELES PIRES,2016-03-27,0.0,0.0,0.0
BELO MONTE,2016-03-28,22.0,6.0,27.27
ITAIPU,2016-03-28,0.0,0.0,0.0
MADEIRA,2016-03-28,290.0,166.0,57.24
NORDESTE,2016-03-28,51809.0,17637.0,34.04
NORTE,2016-03-28,15018.0,8491.0,56.54
PARANA,2016-03-28,152257.0,101878.0,66.91
SUDESTE,2016-03-28,50796.0,15585.0,30.68
SUL,2016-03-28,20100.0,19720.0,98.11
TELES PIRES,2016-03-28,0.0,0.0,0.0
BELO MONTE,2016-03-29,22.0,7.0,31.82
ITAIPU,2016-03-29,0.0,0.0,0.0
MADEIRA,2016-03-29,290.0,170.0,58.62
NORDESTE,2016-03-29,51809.0,17690.0,34.14
NORTE,2016-03-29,15018.0,8526.0,56.77
PARANA,2016-03-29,152257.0,102157.0,67.1
SUDESTE,2016-03-29,50796.0,15627.0,30.76
SUL,2016-03-29,20100.0,19720.0,98.11
TELES PIRES,2016-03-29,0.0,0.0,0.0
BELO MONTE,2016-03-30,22.0,7.0,31.82
ITAIPU,2016-03-30,0.0,0.0,0.0
MADEIRA,2016-03-30,290.0,175.0,60.34
NORDESTE,2016-03-30,51809.0,17723.0,34.21
NORTE,2016-03-30,15018.0,8570.0,57.06
PARANA,2016-03-30,152257.0,102378.0,67.24
SUDESTE,2016-03-30,50796.0,15670.0,30.85
SUL,2016-03-30,20100.0,19687.0,97.95
TELES PIRES,2016-03-30,0.0,0.0,0.0
BELO MONTE,2016-03-31,22.0,7.0,31.82
ITAIPU,2016-03-31,0.0,0.0,0.0
MADEIRA,2016-03-31,290.0,182.0,62.76
NORDESTE,2016-03-31,51809.0,17773.0,34.3
NORTE,2016-03-31,15018.0,8667.0,57.71
PARANA,2016-03-31,152257.0,102621.0,67.4
SUDESTE,2016-03-31,50796.0,15710.0,30.93
SUL,2016-03-31,20100.0,19615.0,97.59
TELES PIRES,2016-03-31,0.0,0.0,0.0
BELO MONTE,2016-04-01,22.0,7.0,31.82
ITAIPU,2016-04-01,0.0,0.0,0.0
MADEIRA,2016-04-01,290.0,189.0,65.17
NORDESTE,2016-04-01,51809.0,17833.0,34.42
NORTE,2016-04-01,15018.0,8755.0,58.3
PARANA,2016-04-01,152257.0,102779.0,67.5
SUDESTE,2016-04-01,50796.0,15746.0,31.0
SUL,2016-04-01,20100.0,19536.0,97.19
TELES PIRES,2016-04-01,0.0,0.0,0.0
BELO MONTE,2016-04-02,22.0,7.0,31.82
ITAIPU,2016-04-02,0.0,0.0,0.0
MADEIRA,2016-04-02,290.0,196.0,67.59
NORDESTE,2016-04-02,51809.0,17858.0,34.47
NORTE,2016-04-02,15018.0,8859.0,58.99
PARANA,2016-04-02,152257.0,103149.0,67.75
SUDESTE,2016-04-02,50796.0,15763.0,31.03
SUL,2016-04-02,20100.0,19478.0,96.91
TELES PIRES,2016-04-02,0.0,0.0,0.0
BELO MONTE,2016-04-03,22.0,8.0,36.36
ITAIPU,2016-04-03,0.0,0.0,0.0
MADEIRA,2016-04-03,290.0,203.0,70.0
NORDESTE,2016-04-03,51809.0,17880.0,34.51
NORTE,2016-04-03,15018.0,8974.0,59.75
PARANA,2016-04-03,152257.0,103489.0,67.97
SUDESTE,2016-04-03,50796.0,15775.0,31.06
SUL,2016-04-03,20100.0,19436.0,96.7
TELES PIRES,2016-04-03,0.0,0.0,0.0
BELO MONTE,2016-04-04,22.0,8.0,36.36
ITAIPU,2016-04-04,0.0,0.0,0.0
MADEIRA,2016-04-04,290.0,209.0,72.07
NORDESTE,2016-04-04,51809.0,17890.0,34.53
NORTE,2016-04-04,15018.0,9041.0,60.2
PARANA,2016-04-04,152257.0,103453.0,67.95
SUDESTE,2016-04-04,50796.0,15775.0,31.06
SUL,2016-04-04,20100.0,19297.0,96.0
TELES PIRES,2016-04-04,0.0,0.0,0.0
BELO MONTE,2016-04-05,22.0,8.0,36.36
ITAIPU,2016-04-05,0.0,0.0,0.0
MADEIRA,2016-04-05,290.0,215.0,74.14
NORDESTE,2016-04-05,51809.0,17891.0,34.53
NORTE,2016-04-05,15018.0,9068.0,60.38
PARANA,2016-04-05,152257.0,103375.0,67.9
SUDESTE,2016-04-05,50796.0,15764.0,31.03
SUL,2016-04-05,20100.0,19170.0,95.37
TELES PIRES,2016-04-05,0.0,0.0,0.0
BELO MONTE,2016-04-06,22.0,9.0,40.91
ITAIPU,2016-04-06,0.0,0.0,0.0
MADEIRA,2016-04-06,290.0,218.0,75.17
NORDESTE,2016-04-06,51809.0,17867.0,34.49
NORTE,2016-04-06,15018.0,9094.0,60.55
PARANA,2016-04-06,152257.0,103308.0,67.85
SUDESTE,2016-04-06,50796.0,15766.0,31.04
SUL,2016-04-06,20100.0,19019.0,94.62
TELES PIRES,2016-04-06,0.0,0.0,0.0
BELO MONTE,2016-04-07,22.0,9.0,40.91
ITAIPU,2016-04-07,0.0,0.0,0.0
MADEIRA,2016-04-07,290.0,220.0,75.86
NORDESTE,2016-04-07,51809.0,17830.0,34.41
NORTE,2016-04-07,15018.0,9105.0,60.63
PARANA,2016-04-07,152257.0,103199.0,67.78
SUDESTE,2016-04-07,50796.0,15740.0,30.99
SUL,2016-04-07,20100.0,18814.0,93.6
TELES PIRES,2016-04-07,0.0,0.0,0.0
BELO MONTE,2016-04-08,22.0,10.0,45.45
ITAIPU,2016-04-08,0.0,0.0,0.0
MADEIRA,2016-04-08,290.0,222.0,76.55
NORDESTE,2016-04-08,51809.0,17807.0,34.37
NORTE,2016-04-08,15018.0,9119.0,60.72
PARANA,2016-04-08,152257.0,103115.0,67.72
SUDESTE,2016-04-08,50796.0,15733.0,30.97
SUL,2016-04-08,20100.0,18631.0,92.69
TELES PIRES,2016-04-08,0.0,0.0,0.0
BELO MONTE,2016-04-09,22.0,10.0,45.45
ITAIPU,2016-04-09,0.0,0.0,0.0
MADEIRA,2016-04-09,290.0,224.0,77.24
NORDESTE,2016-04-09,51809.0,17779.0,34.32
NORTE,2016-04-09,15018.0,9149.0,60.92
PARANA,2016-04-09,152257.0,103370.0,67.89
SUDESTE,2016-04-09,50796.0,15734.0,30.97
SUL,2016-04-09,20100.0,18509.0,92.08
TELES PIRES,2016-04-09,0.0,0.0,0.0
BELO MONTE,2016-04-10,22.0,11.0,50.0
ITAIPU,2016-04-10,0.0,0.0,0.0
MADEIRA,2016-04-10,290.0,227.0,78.28
NORDESTE,2016-04-10,51809.0,17747.0,34.25
NORTE,2016-04-10,15018.0,9205.0,61.29
PARANA,2016-04-10,152257.0,103492.0,67.97
SUDESTE,2016-04-10,50796.0,15734.0,30.97
SUL,2016-04-10,20100.0,18502.0,92.05
TELES PIRES,2016-04-10,0.0,0.0,0.0
BELO MONTE,2016-04-11,22.0,11.0,50.0
ITAIPU,2016-04-11,0.0,0.0,0.0
MADEIRA,2016-04-11,290.0,228.0,78.62
NORDESTE,2016-04-11,51809.0,17723.0,34.21
NORTE,2016-04-11,15018.0,9226.0,61.43
PARANA,2016-04-11,152257.0,103276.0,67.83
SUDESTE,2016-04-11,50796.0,15740.0,30.99
SUL,2016-04-11,20100.0,18461.0,91.85
TELES PIRES,2016-04-11,0.0,0.0,0.0
BELO MONTE,2016-04-12,22.0,12.0,54.55
ITAIPU,2016-04-12,0.0,0.0,0.0
MADEIRA,2016-04-12,290.0,230.0,79.31
NORDESTE,2016-04-12,51809.0,17704.0,34.17
NORTE,2016-04-12,15018.0,9231.0,61.47
PARANA,2016-04-12,152257.0,103131.0,67.73
SUDESTE,2016-04-12,50796.0,15742.0,30.99
SUL,2016-04-12,20100.0,18401.0,91.55
TELES PIRES,2016-04-12,0.0,0.0,0.0
BELO MONTE,2016-04-13,22.0,12.0,54.55
ITAIPU,2016-04-13,0.0,0.0,0.0
MADEIRA,2016-04-13,290.0,232.0,80.0
NORDESTE,2016-04-13,51809.0,17683.0,34.13
NORTE,2016-04-13,15018.0,9252.0,61.61
PARANA,2016-04-13,152257.0,102980.0,67.64
SUDESTE,2016-04-13,50796.0,15738.0,30.98
SUL,2016-04-13,20100.0,18351.0,91.3
TELES PIRES,2016-04-13,0.0,0.0,0.0
BELO MONTE,2016-04-14,22.0,13.0,59.09
ITAIPU,2016-04-14,0.0,0.0,0.0
MADEIRA,2016-04-14,290.0,233.0,80.34
NORDESTE,2016-04-14,51809.0,17650.0,34.07
NORTE,2016-04-14,15018.0,9281.0,61.8
PARANA,2016-04-14,152257.0,102844.0,67.55
SUDESTE,2016-04-14,50796.0,15745.0,31.0
SUL,2016-04-14,20100.0,18325.0,91.17
TELES PIRES,2016-04-14,0.0,0.0,0.0
BELO MONTE,2016-04-15,22.0,13.0,59.09
ITAIPU,2016-04-15,0.0,0.0,0.0
MADEIRA,2016-04-15,290.0,236.0,81.38
NORDESTE,2016-04-15,51809.0,17621.0,34.01
NORTE,2016-04-15,15018.0,9302.0,61.94
PARANA,2016-04-15,152257.0,102676.0,67.44
SUDESTE,2016-04-15,50796.0,15743.0,30.99
SUL,2016-04-15,20100.0,18278.0,90.94
TELES PIRES,2016-04-15,0.0,0.0,0.0
BELO MONTE,2016-04-16,22.0,14.0,63.64
ITAIPU,2016-04-16,0.0,0.0,0.0
MADEIRA,2016-04-16,290.0,239.0,82.41
NORDESTE,2016-04-16,51809.0,17604.0,33.98
NORTE,2016-04-16,15018.0,9343.0,62.21
PARANA,2016-04-16,152257.0,102741.0,67.48
SUDESTE,2016-04-16,50796.0,15740.0,30.99
SUL,2016-04-16,20100.0,18293.0,91.01
TELES PIRES,2016-04-16,0.0,0.0,0.0
BELO MONTE,2016-04-17,22.0,15.0,68.18
ITAIPU,2016-04-17,0.0,0.0,0.0
MADEIRA,2016-04-17,290.0,241.0,83.1
NORDESTE,2016-04-17,51809.0,17572.0,33.92
NORTE,2016-04-17,15018.0,9448.0,62.91
PARANA,2016-04-17,152257.0,102744.0,67.48
SUDESTE,2016-04-17,50796.0,15738.0,30.98
SUL,2016-04-17,20100.0,18301.0,91.05
TELES PIRES,2016-04-17,0.0,0.0,0.0
BELO MONTE,2016-04-18,22.0,15.0,68.18
ITAIPU,2016-04-18,0.0,0.0,0.0
MADEIRA,2016-04-18,290.0,242.0,83.45
NORDESTE,2016-04-18,51809.0,17524.0,33.82
NORTE,2016-04-18,15018.0,9479.0,63.12
PARANA,2016-04-18,152257.0,102383.0,67.24
SUDESTE,2016-04-18,50796.0,15724.0,30.96
SUL,2016-04-18,20100.0,18215.0,90.62
TELES PIRES,2016-04-18,0.0,0.0,0.0
BELO MONTE,2016-04-19,22.0,15.0,68.18
ITAIPU,2016-04-19,0.0,0.0,0.0
MADEIRA,2016-04-19,290.0,243.0,83.79
NORDESTE,2016-04-19,51809.0,17469.0,33.72
NORTE,2016-04-19,15018.0,9488.0,63.18
PARANA,2016-04-19,152257.0,102128.0,67.08
SUDESTE,2016-04-19,50796.0,15709.0,30.93
SUL,2016-04-19,20100.0,18069.0,89.9
TELES PIRES,2016-04-19,0.0,0.0,0.0
BELO MONTE,2016-04-20,22.0,16.0,72.73
ITAIPU,2016-04-20,0.0,0.0,0.0
MADEIRA,2016-04-20,290.0,243.0,83.79
NORDESTE,2016-04-20,51809.0,17419.0,33.62
NORTE,2016-04-20,15018.0,9496.0,63.23
PARANA,2016-04-20,152257.0,101838.0,66.89
SUDESTE,2016-04-20,50796.0,15679.0,30.87
SUL,2016-04-20,20100.0,17924.0,89.17
TELES PIRES,2016-04-20,0.0,0.0,0.0
BELO MONTE,2016-04-21,22.0,16.0,72.73
ITAIPU,2016-04-21,0.0,0.0,0.0
MADEIRA,2016-04-21,290.0,244.0,84.14
NORDESTE,2016-04-21,51809.0,17370.0,33.53
NORTE,2016-04-21,15018.0,9551.0,63.6
PARANA,2016-04-21,152257.0,101895.0,66.92
SUDESTE,2016-04-21,50796.0,15674.0,30.86
SUL,2016-04-21,20100.0,17817.0,88.64
TELES PIRES,2016-04-21,0.0,0.0,0.0
BELO MONTE,2016-04-22,22.0,16.0,72.73
ITAIPU,2016-04-22,0.0,0.0,0.0
MADEIRA,2016-04-22,290.0,244.0,84.14
NORDESTE,2016-04-22,51809.0,17339.0,33.47
NORTE,2016-04-22,15018.0,9551.0,63.6
PARANA,2016-04-22,152257.0,101774.0,66.84
SUDESTE,2016-04-22,50796.0,15666.0,30.84
SUL,2016-04-22,20100.0,17727.0,88.19
TELES PIRES,2016-04-22,0.0,0.0,0.0
BELO MONTE,2016-04-23,22.0,16.0,72.73
ITAIPU,2016-04-23,0.0,0.0,0.0
MADEIRA,2016-04-23,290.0,244.0,84.14
NORDESTE,2016-04-23,51809.0,17286.0,33.36
NORTE,2016-04-23,15018.0,9566.0,63.7
PARANA,2016-04-23,152257.0,101765.0,66.84
SUDESTE,2016-04-23,50796.0,15658.0,30.83
SUL,2016-04-23,20100.0,17743.0,88.27
TELES PIRES,2016-04-23,0.0,0.0,0.0
BELO MONTE,2016-04-24,22.0,16.0,72.73
ITAIPU,2016-04-24,0.0,0.0,0.0
MADEIRA,2016-04-24,290.0,244.0,84.14
NORDESTE,2016-04-24,51809.0,17232.0,33.26
NORTE,2016-04-24,15018.0,9620.0,64.06
PARANA,2016-04-24,152257.0,101798.0,66.86
SUDESTE,2016-04-24,50796.0,15651.0,30.81
SUL,2016-04-24,20100.0,17740.0,88.26
TELES PIRES,2016-04-24,0.0,0.0,0.0
BELO MONTE,2016-04-25,22.0,16.0,72.73
ITAIPU,2016-04-25,0.0,0.0,0.0
MADEIRA,2016-04-25,290.0,243.0,83.79
NORDESTE,2016-04-25,51809.0,17203.0,33.2
NORTE,2016-04-25,15018.0,9580.0,63.79
PARANA,2016-04-25,152257.0,101457.0,66.64
SUDESTE,2016-04-25,50796.0,15636.0,30.78
SUL,2016-04-25,20100.0,17758.0,88.35
