data,subsistema,ena
2019-02-12,SUDESTE,42590.71875
2019-02-12,SUL,4164.40283203
2019-02-13,NORDESTE,2877.97607422
2019-02-13,NORTE,15248.71875
2019-02-13,SUDESTE,43025.99609375
2019-02-13,SUL,4277.92919922
2019-02-14,NORDESTE,2834.68310547
2019-02-14,NORTE,15243.32910156
2019-02-14,SUDESTE,43095.1484375
2019-02-14,SUL,4355.26904297
2019-02-15,NORDESTE,2933.40405273
2019-02-15,NORTE,15188.92675781
2019-02-15,SUDESTE,44272.01953125
2019-02-15,SUL,6315.12011719
2019-02-16,NORDESTE,3286.86010742
2019-02-16,NORTE,15001.60351563
2019-02-16,SUDESTE,45178.2734375
2019-02-16,SUL,8705.11621094
2019-02-17,NORDESTE,3699.24291992
2019-02-17,NORTE,14754.87695313
2019-02-17,SUDESTE,46513.6484375
2019-02-17,SUL,9153.78613281
2019-02-18,NORDESTE,4018.93994141
2019-02-18,NORTE,14446.83398438
2019-02-18,SUDESTE,48586.078125
2019-02-18,SUL,9382.5859375
2019-02-19,NORDESTE,4267.83789063
2019-02-19,NORTE,14333.92871094
2019-02-19,SUDESTE,50969.96875
2019-02-19,SUL,9427.43945313
2019-02-20,NORDESTE,4508.84912109
2019-02-20,NORTE,14386.48632813
2019-02-20,SUDESTE,53390.47265625
2019-02-20,SUL,8963.69140625
2019-02-21,NORDESTE,4522.58300781
2019-02-21,NORTE,14465.30371094
2019-02-21,SUDESTE,54722.8828125
2019-02-21,SUL,8406.02636719
2019-02-22,NORDESTE,4318.01318359
2019-02-22,NORTE,14633.93652344
2019-02-22,SUDESTE,55261.90625
2019-02-22,SUL,7806.09082031
2019-02-23,NORDESTE,4292.11083984
2019-02-23,NORTE,14955.13476563
2019-02-23,SUDESTE,55719.7578125
2019-02-23,SUL,7509.19189453
2019-02-24,NORDESTE,4483.64892578
2019-02-24,NORTE,15219.10058594
2019-02-24,SUDESTE,55954.2890625
2019-02-24,SUL,7351.02392578
2019-02-25,NORDESTE,4768.8828125
2019-02-25,NORTE,15590.86621094
2019-02-25,SUDESTE,56006.03515625
2019-02-25,SUL,7718.56787109
2019-02-26,NORDESTE,4943.40820313
2019-02-26,NORTE,16206.9140625
2019-02-26,SUDESTE,56340.578125
2019-02-26,SUL,9068.26171875
2019-02-27,NORDESTE,4987.05615234
2019-02-27,NORTE,16916.96289063
2019-02-27,SUDESTE,56622.11328125
2019-02-27,SUL,9845.98144531
2019-02-28,NORDESTE,5072.61523438
2019-02-28,NORTE,17579.88476563
2019-02-28,SUDESTE,58749.83203125
2019-02-28,SUL,9646.26269531
2019-03-01,NORDESTE,5069.58789063
2019-03-01,NORTE,18203.92773438
2019-03-01,SUDESTE,60420.765625
2019-03-01,SUL,8803.84863281
2019-03-02,NORDESTE,5044.35302734
2019-03-02,NORTE,18793.66992188
2019-03-02,SUDESTE,62343.0859375
2019-03-02,SUL,7709.02978516
2019-03-03,NORDESTE,5258.92578125
2019-03-03,NORTE,19242.8125
2019-03-03,SUDESTE,64283.6796875
2019-03-03,SUL,6862.60400391
2019-03-04,NORDESTE,5608.87304688
2019-03-04,NORTE,19752.09570313
2019-03-04,SUDESTE,66356.265625
2019-03-04,SUL,6343.97802734
2019-03-05,NORDESTE,5798.59277344
2019-03-05,NORTE,20261.21484375
2019-03-05,SUDESTE,68162.015625
2019-03-05,SUL,6087.25683594
2019-03-06,NORDESTE,5774.52294922
2019-03-06,NORTE,20829.421875
2019-03-06,SUDESTE,70123.953125
2019-03-06,SUL,6266.79882813
2019-03-07,NORDESTE,5775.79101563
2019-03-07,NORTE,21662.92382813
2019-03-07,SUDESTE,71126.2265625
2019-03-07,SUL,7765.09814453
2019-03-08,NORDESTE,5884.38818359
2019-03-08,NORTE,22664.56054688
2019-03-08,SUDESTE,71553.109375
2019-03-08,SUL,10119.96875
2019-03-09,NORDESTE,5974.21582031
2019-03-09,NORTE,23412.078125
2019-03-09,SUDESTE,71724.84375
2019-03-09,SUL,10951.18652344
2019-03-10,NORDESTE,5985.47509766
2019-03-10,NORTE,23915.3359375
2019-03-10,SUDESTE,72500.34375
2019-03-10,SUL,11046.87597656
2019-03-11,NORDESTE,5927.99414063
2019-03-11,NORTE,24388.54101563
2019-03-11,SUDESTE,71657.203125
2019-03-11,SUL,10846.21972656
2019-03-12,NORDESTE,5805.99511719
2019-03-12,NORTE,24778.46289063
2019-03-12,SUDESTE,70124.09375
2019-03-12,SUL,11946.38183594
2019-03-13,NORDESTE,5684.60107422
2019-03-13,NORTE,24965.86914063
2019-03-13,SUDESTE,69191.5703125
2019-03-13,SUL,14647.80957031
2019-03-14,NORDESTE,5601.99121094
2019-03-14,NORTE,24905.60351563
2019-03-14,SUDESTE,68249.6328125
2019-03-14,SUL,14165.83886719
2019-03-15,NORDESTE,5584.61914063
2019-03-15,NORTE,24813.55273438
2019-03-15,SUDESTE,67700.9140625
2019-03-15,SUL,12920.19140625
2019-03-16,NORDESTE,5640.07080078
2019-03-16,NORTE,24402.984375
2019-03-16,SUDESTE,68363.890625
2019-03-16,SUL,11904.05273438
2019-03-17,NORDESTE,5769.79589844
2019-03-17,NORTE,23981.88671875
2019-03-17,SUDESTE,67557.265625
2019-03-17,SUL,11830.90527344
2019-03-18,NORDESTE,5979.67822266
2019-03-18,NORTE,23451.2734375
2019-03-18,SUDESTE,66869.6484375
2019-03-18,SUL,12577.33496094
2019-03-19,NORDESTE,6225.03515625
2019-03-19,NORTE,22928.49414063
2019-03-19,SUDESTE,66681.078125
2019-03-19,SUL,13676.84667969
2019-03-20,NORDESTE,6414.1328125
2019-03-20,NORTE,22274.8046875
2019-03-20,SUDESTE,66365.8984375
2019-03-20,SUL,13081.32519531
2019-03-21,NORDESTE,6540.41015625
2019-03-21,NORTE,21690.00976563
2019-03-21,SUDESTE,66508.4375
2019-03-21,SUL,11639.58789063
2019-03-22,NORDESTE,6592.88623047
2019-03-22,NORTE,21355.71484375
2019-03-22,SUDESTE,66582.3203125
2019-03-22,SUL,10271.05957031
2019-03-23,NORDESTE,7202.21484375
2019-03-23,NORTE,21231.55273438
2019-03-23,SUDESTE,66382.71875
2019-03-23,SUL,9343.95703125
2019-03-24,NORDESTE,8822.23046875
2019-03-24,NORTE,21253.33789063
2019-03-24,SUDESTE,65906.0546875
2019-03-24,SUL,8521.31347656
2019-03-25,NORDESTE,8053.60400391
2019-03-25,NORTE,21463.23828125
2019-03-25,SUDESTE,64515.078125
2019-03-25,SUL,7741.86279297
2019-03-26,NORDESTE,7873.97900391
2019-03-26,NORTE,21922.62304688
2019-03-26,SUDESTE,62905.9609375
2019-03-26,SUL,7171.07324219
2019-03-27,NORDESTE,6847.20996094
2019-03-27,NORTE,22400.83398438
2019-03-27,SUDESTE,60958.33984375
2019-03-27,SUL,6695.14111328
2019-03-28,NORDESTE,6558.84814453
2019-03-28,NORTE,22913.52539063
2019-03-28,SUDESTE,59519.37109375
2019-03-28,SUL,6319.89892578
2019-03-29,NORDESTE,6505.94091797
2019-03-29,NORTE,23506.50585938
2019-03-29,SUDESTE,58931.20703125
2019-03-29,SUL,5918.59423828
2019-03-30,NORDESTE,6547.30419922
2019-03-30,NORTE,23993.27148438
2019-03-30,SUDESTE,57844.1171875
2019-03-30,SUL,5512.94189453
2019-03-31,NORDESTE,6592.32080078
2019-03-31,NORTE,24206.68164063
2019-03-31,SUDESTE,55998.19140625
2019-03-31,SUL,5156.41015625
2019-04-01,NORDESTE,6469.67578125
2019-04-01,NORTE,24487.13671875
2019-04-01,SUDESTE,54115.69921875
2019-04-01,SUL,4899.89990234
2019-04-02,NORDESTE,6378.69677734
2019-04-02,NORTE,24659.77539063
2019-04-02,SUDESTE,52186.1171875
2019-04-02,SUL,4715.74902344
2019-04-03,NORDESTE,6442.78417969
2019-04-03,NORTE,24768.11328125
2019-04-03,SUDESTE,50636.609375
2019-04-03,SUL,4642.21777344
2019-04-04,NORDESTE,6740.09423828
2019-04-04,NORTE,24774.41992188
2019-04-04,SUDESTE,49447.6796875
2019-04-04,SUL,4728.04101563
2019-04-05,NORDESTE,7249.46484375
2019-04-05,NORTE,25036.58007813
2019-04-05,SUDESTE,48941.57421875
2019-04-05,SUL,5063.94287109
2019-04-06,NORDESTE,7697.51611328
2019-04-06,NORTE,25289.5546875
2019-04-06,SUDESTE,49239.01953125
2019-04-06,SUL,5508.36376953
2019-04-07,NORDESTE,7954.74316406
2019-04-07,NORTE,25576.67578125
2019-04-07,SUDESTE,50049.16015625
2019-04-07,SUL,6089.14306641
2019-04-08,NORDESTE,8124.92285156
2019-04-08,NORTE,25753.53710938
2019-04-08,SUDESTE,51202.546875
2019-04-08,SUL,6910.65917969
2019-04-09,NORDESTE,8194.55859375
2019-04-09,NORTE,26107.82617188
2019-04-09,SUDESTE,53179.08203125
2019-04-09,SUL,7417.05712891
2019-04-10,NORDESTE,8175.60302734
2019-04-10,NORTE,26483.53125
2019-04-10,SUDESTE,53956.28515625
2019-04-10,SUL,7571.328125
2019-04-11,NORDESTE,8076.92382813
2019-04-11,NORTE,26682.18164063
2019-04-11,SUDESTE,55132.44921875
2019-04-11,SUL,7598.38916016
2019-04-12,NORDESTE,7887.92822266
2019-04-12,NORTE,26905.5390625
2019-04-12,SUDESTE,56037.5859375
2019-04-12,SUL,7480.02978516
2019-04-13,NORDESTE,7595.91601563
2019-04-13,NORTE,27155.24023438
2019-04-13,SUDESTE,56460.62109375
2019-04-13,SUL,7246.18212891
2019-04-14,NORDESTE,7219.14306641
2019-04-14,NORTE,27307.83203125
2019-04-14,SUDESTE,56622.78125
2019-04-14,SUL,7013.24121094
2019-04-15,NORDESTE,6783.28710938
2019-04-15,NORTE,27351.69335938
2019-04-15,SUDESTE,56794.125
2019-04-15,SUL,6788.62695313
2019-04-16,NORDESTE,6339.60205078
2019-04-16,NORTE,27474.91015625
2019-04-16,SUDESTE,57426.6953125
2019-04-16,SUL,6733.65820313
2019-04-17,NORDESTE,5912.87695313
2019-04-17,NORTE,27505.65820313
2019-04-17,SUDESTE,57740.8125
2019-04-17,SUL,6914.41796875
2019-04-18,NORDESTE,5539.32617188
2019-04-18,NORTE,27401.27539063
2019-04-18,SUDESTE,57846.68359375
2019-04-18,SUL,6899.56884766
2019-04-19,NORDESTE,5237.30810547
2019-04-19,NORTE,27069.50195313
2019-04-19,SUDESTE,57299.5546875
2019-04-19,SUL,6510.47607422
2019-04-20,NORDESTE,5071.72216797
2019-04-20,NORTE,26892.81054688
2019-04-20,SUDESTE,56134.97265625
2019-04-20,SUL,6019.08789063
2019-04-21,NORDESTE,5042.98388672
2019-04-21,NORTE,26445.25
2019-04-21,SUDESTE,54814.0390625
2019-04-21,SUL,5634.29101563
2019-04-22,NORDESTE,5112.63183594
2019-04-22,NORTE,26032.1171875
2019-04-22,SUDESTE,53337.2578125
2019-04-22,SUL,5377.421875
2019-04-23,NORDESTE,5119.99316406
2019-04-23,NORTE,25647.63085938
2019-04-23,SUDESTE,51828.48828125
2019-04-23,SUL,5369.87597656
2019-04-24,NORDESTE,5156.56396484
2019-04-24,NORTE,25447.11914063
2019-04-24,SUDESTE,50555.61328125
2019-04-24,SUL,5466.91601563
2019-04-25,NORDESTE,5259.58398438
2019-04-25,NORTE,24926.78320313
2019-04-25,SUDESTE,49605.390625
2019-04-25,SUL,5485.08105469
2019-04-26,NORDESTE,5363.89990234
2019-04-26,NORTE,24404.25390625
2019-04-26,SUDESTE,48533.125
2019-04-26,SUL,5685.98876953
2019-04-27,NORDESTE,5438.93994141
2019-04-27,NORTE,23898.75976563
2019-04-27,SUDESTE,47232.0
2019-04-27,SUL,7593.65820313
2019-04-28,NORDESTE,5496.57617188
2019-04-28,NORTE,23260.01367188
2019-04-28,SUDESTE,45991.59375
2019-04-28,SUL,9566.94335938
2019-04-29,NORDESTE,5602.46777344
2019-04-29,NORTE,22706.39453125
2019-04-29,SUDESTE,44798.80859375
2019-04-29,SUL,11387.85351563
2019-04-30,NORDESTE,5711.26220703
2019-04-30,NORTE,22406.26171875
2019-04-30,SUDESTE,43939.28125
2019-04-30,SUL,11175.97070313
2019-05-01,NORDESTE,5647.0390625
2019-05-01,NORTE,22012.16796875
2019-05-01,SUDESTE,43237.48046875
2019-05-01,SUL,10037.74121094
2019-05-02,NORDESTE,5502.26123047
2019-05-02,NORTE,21574.80078125
2019-05-02,SUDESTE,42609.6640625
2019-05-02,SUL,9276.80664063
2019-05-03,NORDESTE,5399.0
2019-05-03,NORTE,21135.2734375
2019-05-03,SUDESTE,42146.12890625
2019-05-03,SUL,8808.17578125
2019-05-04,NORDESTE,5293.32519531
2019-05-04,NORTE,20516.453125
2019-05-04,SUDESTE,41717.28515625
2019-05-04,SUL,8850.8046875
2019-05-05,NORDESTE,5169.53710938
2019-05-05,NORTE,19825.98242188
2019-05-05,SUDESTE,41481.4375
2019-05-05,SUL,9111.9140625
2019-05-06,NORDESTE,5021.78076172
2019-05-06,NORTE,19357.88085938
2019-05-06,SUDESTE,41119.625
2019-05-06,SUL,9446.81640625
2019-05-07,NORDESTE,4864.15722656
2019-05-07,NORTE,19048.97460938
2019-05-07,SUDESTE,40616.1640625
2019-05-07,SUL,9932.51757813
2019-05-08,NORDESTE,4696.71191406
2019-05-08,NORTE,18827.64648438
2019-05-08,SUDESTE,39983.859375
2019-05-08,SUL,9703.56054688
2019-05-09,NORDESTE,4527.19580078
2019-05-09,NORTE,18708.15625
2019-05-09,SUDESTE,39385.98046875
2019-05-09,SUL,9304.8828125
2019-05-10,NORDESTE,4356.45214844
2019-05-10,NORTE,18572.65820313
2019-05-10,SUDESTE,38877.33203125
2019-05-10,SUL,10319.53515625
2019-05-11,NORDESTE,4175.48388672
2019-05-11,NORTE,18296.5546875
2019-05-11,SUDESTE,38570.07421875
2019-05-11,SUL,15493.95996094
2019-05-12,NORDESTE,3988.5390625
2019-05-12,NORTE,17838.24804688
2019-05-12,SUDESTE,38788.078125
2019-05-12,SUL,18486.72070313
2019-05-13,NORDESTE,3812.49609375
2019-05-13,NORTE,17458.40625
2019-05-13,SUDESTE,38756.015625
2019-05-13,SUL,17122.41015625
2019-05-14,NORDESTE,3656.84106445
2019-05-14,NORTE,17284.55078125
2019-05-14,SUDESTE,38817.72265625
2019-05-14,SUL,14777.24023438
2019-05-15,NORDESTE,3535.81005859
2019-05-15,NORTE,17336.1015625
2019-05-15,SUDESTE,38357.94921875
2019-05-15,SUL,12692.18554688
2019-05-16,NORDESTE,3460.59790039
2019-05-16,NORTE,17353.06640625
2019-05-16,SUDESTE,38588.8125
2019-05-16,SUL,11318.86035156
2019-05-17,NORDESTE,3432.68701172
2019-05-17,NORTE,17647.59375
2019-05-17,SUDESTE,37818.2109375
2019-05-17,SUL,10597.83496094
2019-05-18,NORDESTE,3453.38793945
2019-05-18,NORTE,17783.50976563
2019-05-18,SUDESTE,38089.50390625
2019-05-18,SUL,9612.69921875
2019-05-19,NORDESTE,3498.08398438
2019-05-19,NORTE,17790.359375
2019-05-19,SUDESTE,38275.9375
2019-05-19,SUL,8731.16015625
2019-05-20,NORDESTE,3554.69702148
2019-05-20,NORTE,17907.51757813
2019-05-20,SUDESTE,38359.98828125
2019-05-20,SUL,8220.38964844
2019-05-21,NORDESTE,3592.97192383
2019-05-21,NORTE,18028.04492188
2019-05-21,SUDESTE,37696.59375
2019-05-21,SUL,8216.68164063
2019-05-22,NORDESTE,3585.89697266
2019-05-22,NORTE,18163.3125
2019-05-22,SUDESTE,36828.3984375
2019-05-22,SUL,8463.00292969
2019-05-23,NORDESTE,3554.06494141
2019-05-23,NORTE,18006.89648438
2019-05-23,SUDESTE,36277.8515625
2019-05-23,SUL,9014.7890625
2019-05-24,NORDESTE,3632.84301758
2019-05-24,NORTE,17854.88867188
2019-05-24,SUDESTE,35870.14453125
2019-05-24,SUL,11850.52734375
2019-05-25,NORDESTE,3644.57006836
2019-05-25,NORTE,17449.984375
2019-05-25,SUDESTE,35513.3828125
2019-05-25,SUL,16451.32226563
2019-05-26,NORDESTE,3605.92700195
2019-05-26,NORTE,16934.40234375
2019-05-26,SUDESTE,35111.234375
2019-05-26,SUL,17174.97265625
2019-05-27,NORDESTE,3455.86010742
2019-05-27,NORTE,16341.79003906
2019-05-27,SUDESTE,34839.9140625
2019-05-27,SUL,16203.37890625
2019-05-28,NORDESTE,3297.30810547
2019-05-28,NORTE,15865.33398438
2019-05-28,SUDESTE,34634.3671875
2019-05-28,SUL,20288.51757813
2019-05-29,NORDESTE,3230.85888672
2019-05-29,NORTE,15412.22851563
2019-05-29,SUDESTE,34970.13671875
2019-05-29,SUL,24909.59765625
2019-05-30,NORDESTE,3211.87011719
2019-05-30,NORTE,14958.1328125
2019-05-30,SUDESTE,35442.37109375
2019-05-30,SUL,32530.28125
2019-05-31,NORDESTE,3222.15209961
2019-05-31,NORTE,14405.69140625
2019-05-31,SUDESTE,36373.51953125
2019-05-31,SUL,45757.51953125
2019-06-01,NORDESTE,3240.11010742
2019-06-01,NORTE,13911.02148438
2019-06-01,SUDESTE,37673.7109375
2019-06-01,SUL,46175.78515625
2019-06-02,NORDESTE,3290.10498047
2019-06-02,NORTE,13395.47265625
2019-06-02,SUDESTE,38446.6328125
2019-06-02,SUL,40476.9140625
2019-06-03,NORDESTE,3320.77294922
2019-06-03,NORTE,12928.38378906
2019-06-03,SUDESTE,39278.02734375
2019-06-03,SUL,34263.19921875
2019-06-04,NORDESTE,3312.97412109
2019-06-04,NORTE,12553.38183594
2019-06-04,SUDESTE,39445.6328125
2019-06-04,SUL,29051.18945313
2019-06-05,NORDESTE,3269.63989258
2019-06-05,NORTE,12166.89746094
2019-06-05,SUDESTE,38927.03125
2019-06-05,SUL,25399.29882813
2019-06-06,NORDESTE,3239.71606445
2019-06-06,NORTE,11923.49707031
2019-06-06,SUDESTE,38398.05859375
2019-06-06,SUL,22785.9140625
2019-06-07,NORDESTE,3160.56689453
2019-06-07,NORTE,11487.20019531
2019-06-07,SUDESTE,37587.80859375
2019-06-07,SUL,21165.96679688
2019-06-08,NORDESTE,2970.71899414
2019-06-08,NORTE,11071.24902344
2019-06-08,SUDESTE,36665.078125
2019-06-08,SUL,20043.265625
2019-06-09,NORDESTE,2756.89794922
2019-06-09,NORTE,10547.31835938
2019-06-09,SUDESTE,35587.59375
2019-06-09,SUL,19178.14453125
2019-06-10,NORDESTE,2588.43505859
2019-06-10,NORTE,10180.34082031
2019-06-10,SUDESTE,34493.67578125
2019-06-10,SUL,18498.04882813
2019-06-11,NORDESTE,2447.40405273
2019-06-11,NORTE,9789.81738281
2019-06-11,SUDESTE,33459.84765625
2019-06-11,SUL,17860.8046875
2019-06-12,NORDESTE,2335.72802734
2019-06-12,NORTE,9573.50195313
2019-06-12,SUDESTE,32569.78125
2019-06-12,SUL,17204.32421875
2019-06-13,NORDESTE,2251.11791992
2019-06-13,NORTE,9293.18652344
2019-06-13,SUDESTE,31731.06835938
2019-06-13,SUL,16455.79882813
2019-06-14,NORDESTE,2187.0949707
2019-06-14,NORTE,9156.16992188
2019-06-14,SUDESTE,30852.59570313
2019-06-14,SUL,15657.44238281
2019-06-15,NORDESTE,2143.25708008
2019-06-15,NORTE,9003.77929688
2019-06-15,SUDESTE,30163.52734375
2019-06-15,SUL,14846.19726563
2019-06-16,NORDESTE,2106.22998047
2019-06-16,NORTE,8766.92578125
2019-06-16,SUDESTE,29482.453125
2019-06-16,SUL,14067.09765625
2019-06-17,NORDESTE,2074.28808594
2019-06-17,NORTE,8408.59277344
2019-06-17,SUDESTE,28852.88671875
2019-06-17,SUL,13184.22265625
2019-06-18,NORDESTE,2039.29699707
2019-06-18,NORTE,8081.43017578
2019-06-18,SUDESTE,28258.71289063
2019-06-18,SUL,12337.54003906
2019-06-19,NORDESTE,2006.45800781
2019-06-19,NORTE,7816.96386719
2019-06-19,SUDESTE,27885.09765625
2019-06-19,SUL,11234.36230469
2019-06-20,NORDESTE,1972.76293945
2019-06-20,NORTE,7497.22412109
2019-06-20,SUDESTE,27634.63671875
2019-06-20,SUL,10009.99316406
2019-06-21,NORDESTE,1937.27600098
2019-06-21,NORTE,7170.34912109
2019-06-21,SUDESTE,27327.11132813
2019-06-21,SUL,8690.24902344
2019-06-22,NORDESTE,1906.35998535
2019-06-22,NORTE,6897.39794922
2019-06-22,SUDESTE,27061.3515625
2019-06-22,SUL,7582.50976563
2019-06-23,NORDESTE,1874.39904785
2019-06-23,NORTE,6693.27783203
2019-06-23,SUDESTE,26729.40234375
2019-06-23,SUL,6816.67578125
2019-06-24,NORDESTE,1848.70300293
2019-06-24,NORTE,6520.64990234
2019-06-24,SUDESTE,26290.03125
2019-06-24,SUL,6363.08398438
2019-06-25,NORDESTE,1824.92297363
2019-06-25,NORTE,6411.29199219
2019-06-25,SUDESTE,25695.1796875
2019-06-25,SUL,6121.24902344
2019-06-26,NORDESTE,1801.84399414
2019-06-26,NORTE,6248.92089844
2019-06-26,SUDESTE,25240.546875
2019-06-26,SUL,6298.60400391
2019-06-27,NORDESTE,1791.76501465
2019-06-27,NORTE,6088.55419922
2019-06-27,SUDESTE,24853.1953125
2019-06-27,SUL,6791.03515625
2019-06-28,NORDESTE,1770.48095703
2019-06-28,NORTE,5869.22314453
2019-06-28,SUDESTE,24257.35546875
2019-06-28,SUL,6950.17675781
2019-06-29,NORDESTE,1754.12304688
2019-06-29,NORTE,5714.96484375
2019-06-29,SUDESTE,23903.71679688
2019-06-29,SUL,6885.59619141
2019-06-30,NORDESTE,1738.83605957
2019-06-30,NORTE,5601.86376953
2019-06-30,SUDESTE,23652.39648438
2019-06-30,SUL,6995.81005859
2019-07-01,NORDESTE,1734.84802246
2019-07-01,NORTE,5466.45703125
2019-07-01,SUDESTE,23565.62695313
2019-07-01,SUL,8722.20019531
2019-07-02,NORDESTE,1738.04296875
2019-07-02,NORTE,5329.22607422
2019-07-02,SUDESTE,23383.265625
2019-07-02,SUL,11381.73730469
2019-07-03,NORDESTE,1737.38000488
2019-07-03,NORTE,5211.25
2019-07-03,SUDESTE,22925.45117188
2019-07-03,SUL,19748.33789063
2019-07-04,NORDESTE,1758.30200195
2019-07-04,NORTE,5191.19580078
2019-07-04,SUDESTE,23310.85742188
2019-07-04,SUL,18760.86523438
2019-07-05,NORDESTE,1798.04797363
2019-07-05,NORTE,5138.61523438
2019-07-05,SUDESTE,23777.42773438
2019-07-05,SUL,14519.3671875
2019-07-06,NORDESTE,1838.62902832
2019-07-06,NORTE,5056.51904297
2019-07-06,SUDESTE,24305.66992188
2019-07-06,SUL,10931.58398438
2019-07-07,NORDESTE,1874.45898438
2019-07-07,NORTE,4978.83984375
2019-07-07,SUDESTE,25032.86914063
2019-07-07,SUL,8941.50976563
2019-07-08,NORDESTE,1908.72497559
2019-07-08,NORTE,4905.66699219
2019-07-08,SUDESTE,25448.8515625
2019-07-08,SUL,7996.75488281
2019-07-09,NORDESTE,1986.76696777
2019-07-09,NORTE,4802.31298828
2019-07-09,SUDESTE,25384.828125
2019-07-09,SUL,7302.546875
2019-07-10,NORDESTE,2039.04101563
2019-07-10,NORTE,4699.92675781
2019-07-10,SUDESTE,25178.05078125
2019-07-10,SUL,6715.58105469
2019-07-11,NORDESTE,2058.81103516
2019-07-11,NORTE,4642.14501953
2019-07-11,SUDESTE,24806.796875
2019-07-11,SUL,6226.46484375
2019-07-12,NORDESTE,2063.95898438
2019-07-12,NORTE,4575.05712891
2019-07-12,SUDESTE,24075.63085938
2019-07-12,SUL,5755.98779297
2019-07-13,NORDESTE,1998.53503418
2019-07-13,NORTE,4554.14794922
2019-07-13,SUDESTE,23594.20507813
2019-07-13,SUL,5466.78222656
2019-07-14,NORDESTE,1937.69799805
2019-07-14,NORTE,4510.43994141
2019-07-14,SUDESTE,23236.97851563
2019-07-14,SUL,5308.47412109
2019-07-15,NORDESTE,1911.45996094
2019-07-15,NORTE,4499.68115234
2019-07-15,SUDESTE,23083.41796875
2019-07-15,SUL,5270.47998047
2019-07-16,NORDESTE,1906.31396484
2019-07-16,NORTE,4493.43994141
2019-07-16,SUDESTE,22890.2890625
2019-07-16,SUL,5220.19921875
2019-07-17,NORDESTE,1897.25305176
2019-07-17,NORTE,4460.44824219
2019-07-17,SUDESTE,22469.37304688
2019-07-17,SUL,5097.70117188
2019-07-18,NORDESTE,1880.94995117
2019-07-18,NORTE,4422.54003906
2019-07-18,SUDESTE,22001.06445313
2019-07-18,SUL,4926.96679688
2019-07-19,NORDESTE,1869.43701172
2019-07-19,NORTE,4380.80810547
2019-07-19,SUDESTE,21354.3515625
2019-07-19,SUL,4755.72802734
2019-07-20,NORDESTE,1856.53601074
2019-07-20,NORTE,4316.81396484
2019-07-20,SUDESTE,20856.01757813
2019-07-20,SUL,4614.69677734
2019-07-21,NORDESTE,1852.05004883
2019-07-21,NORTE,4256.10205078
2019-07-21,SUDESTE,20340.35742188
2019-07-21,SUL,4492.17382813
2019-07-22,NORDESTE,1842.33898926
2019-07-22,NORTE,4160.90722656
2019-07-22,SUDESTE,19989.16992188
2019-07-22,SUL,4403.47021484
2019-07-23,NORDESTE,1838.60400391
2019-07-23,NORTE,4008.73510742
2019-07-23,SUDESTE,19712.6015625
2019-07-23,SUL,4686.64794922
2019-07-24,NORDESTE,1833.04199219
2019-07-24,NORTE,3889.72900391
2019-07-24,SUDESTE,19485.03710938
2019-07-24,SUL,6567.28417969
2019-07-25,NORDESTE,1824.39196777
2019-07-25,NORTE,3773.40209961
2019-07-25,SUDESTE,19206.91796875
2019-07-25,SUL,5479.05712891
2019-07-26,NORDESTE,1822.05603027
2019-07-26,NORTE,3678.47705078
2019-07-26,SUDESTE,18987.84765625
2019-07-26,SUL,4837.43408203
2019-07-27,NORDESTE,1817.21203613
2019-07-27,NORTE,3612.80102539
