regiao,data,nivel
NORDESTE,2018-02-13,19.7755
NORDESTE,2018-02-14,20.2944
NORDESTE,2018-02-15,20.5611
NORDESTE,2018-02-16,20.7849
NORDESTE,2018-02-17,20.9751
NORDESTE,2018-02-18,21.4092
NORDESTE,2018-02-19,22.0163
NORDESTE,2018-02-20,22.5105
NORDESTE,2018-02-21,23.0297
NORDESTE,2018-02-22,23.5136
NORDESTE,2018-02-23,24.0151
NORDESTE,2018-02-24,24.5272
NORDESTE,2018-02-25,25.1087
NORDESTE,2018-02-26,25.5788
NORDESTE,2018-02-27,25.8922
NORDESTE,2018-02-28,26.1118
NORDESTE,2018-03-01,26.3068
NORDESTE,2018-03-02,26.5349
NORDESTE,2018-03-03,26.7901
NORDESTE,2018-03-04,27.145
NORDESTE,2018-03-05,27.4542
NORDESTE,2018-03-06,27.7482
NORDESTE,2018-03-07,28.0682
NORDESTE,2018-03-08,28.5645
NORDESTE,2018-03-09,28.9997
NORDESTE,2018-03-10,29.3908
NORDESTE,2018-03-11,29.992
NORDESTE,2018-03-12,30.6284
NORDESTE,2018-03-13,31.1188
NORDESTE,2018-03-14,31.3532
NORDESTE,2018-03-15,31.5364
NORDESTE,2018-03-16,31.7537
NORDESTE,2018-03-17,31.9656
NORDESTE,2018-03-18,32.3596
NORDESTE,2018-03-19,32.6473
NORDESTE,2018-03-20,32.9768
NORDESTE,2018-03-21,33.2642
NORDESTE,2018-03-22,33.4555
NORDESTE,2018-03-23,33.6795
NORDESTE,2018-03-24,33.9278
NORDESTE,2018-03-25,34.4827
NORDESTE,2018-03-26,34.987
NORDESTE,2018-03-27,35.2466
NORDESTE,2018-03-28,35.5025
NORDESTE,2018-03-29,35.7001
NORDESTE,2018-03-30,35.879
NORDESTE,2018-03-31,36.0122
NORDESTE,2018-04-01,36.5703
NORDESTE,2018-04-02,36.8627
NORDESTE,2018-04-03,37.1678
NORDESTE,2018-04-04,37.276
NORDESTE,2018-04-05,37.5386
NORDESTE,2018-04-06,37.7618
NORDESTE,2018-04-07,38.047
NORDESTE,2018-04-08,38.3499
NORDESTE,2018-04-09,38.5125
NORDESTE,2018-04-10,38.6283
NORDESTE,2018-04-11,38.787
NORDESTE,2018-04-12,38.907
NORDESTE,2018-04-13,39.0107
NORDESTE,2018-04-14,39.114
NORDESTE,2018-04-15,39.2004
NORDESTE,2018-04-16,39.291
NORDESTE,2018-04-17,39.4037
NORDESTE,2018-04-18,39.5063
NORDESTE,2018-04-19,39.6099
NORDESTE,2018-04-20,39.695
NORDESTE,2018-04-21,39.8162
NORDESTE,2018-04-22,39.8934
NORDESTE,2018-04-23,40.0296
NORDESTE,2018-04-24,40.2082
NORDESTE,2018-04-25,40.1923
NORDESTE,2018-04-26,40.1689
NORDESTE,2018-04-27,40.2239
NORDESTE,2018-04-28,40.2992
NORDESTE,2018-04-29,40.4979
NORDESTE,2018-04-30,40.5136
NORDESTE,2018-05-01,40.5887
NORDESTE,2018-05-02,40.6612
NORDESTE,2018-05-03,40.6843
NORDESTE,2018-05-04,40.705
NORDESTE,2018-05-05,40.7488
NORDESTE,2018-05-06,40.6972
NORDESTE,2018-05-07,40.6667
NORDESTE,2018-05-08,40.6102
NORDESTE,2018-05-09,40.4237
NORDESTE,2018-05-10,40.3359
NORDESTE,2018-05-11,40.2677
NORDESTE,2018-05-12,40.1667
NORDESTE,2018-05-13,40.0864
NORDESTE,2018-05-14,40.0503
NORDESTE,2018-05-15,40.2189
NORDESTE,2018-05-16,40.2669
NORDESTE,2018-05-17,40.221
NORDESTE,2018-05-18,40.1511
NORDESTE,2018-05-19,40.0848
NORDESTE,2018-05-20,40.1909
NORDESTE,2018-05-21,40.0556
NORDESTE,2018-05-22,39.9664
NORDESTE,2018-05-23,39.9243
NORDESTE,2018-05-24,39.8696
NORDESTE,2018-05-25,39.9894
NORDESTE,2018-05-26,39.6908
NORDESTE,2018-05-27,39.6818
NORDESTE,2018-05-28,39.6222
NORDESTE,2018-05-29,39.5555
NORDESTE,2018-05-30,39.4806
NORDESTE,2018-05-31,39.401
NORDESTE,2018-06-01,39.3703
NORDESTE,2018-06-02,39.2934
NORDESTE,2018-06-03,39.1852
NORDESTE,2018-06-04,39.1004
NORDESTE,2018-06-05,39.0349
NORDESTE,2018-06-06,38.9704
NORDESTE,2018-06-07,38.8881
NORDESTE,2018-06-08,38.8531
NORDESTE,2018-06-09,38.7683
NORDESTE,2018-06-10,38.6518
NORDESTE,2018-06-11,38.5862
NORDESTE,2018-06-12,38.5209
NORDESTE,2018-06-13,38.4231
NORDESTE,2018-06-14,38.3431
NORDESTE,2018-06-15,38.3207
NORDESTE,2018-06-16,38.2835
NORDESTE,2018-06-17,38.1746
NORDESTE,2018-06-18,38.1164
NORDESTE,2018-06-19,38.0582
NORDESTE,2018-06-20,37.9996
NORDESTE,2018-06-21,37.9295
NORDESTE,2018-06-22,37.9014
NORDESTE,2018-06-23,37.8377
NORDESTE,2018-06-24,37.7282
NORDESTE,2018-06-25,37.6981
NORDESTE,2018-06-26,37.5739
NORDESTE,2018-06-27,37.5086
NORDESTE,2018-06-28,37.4317
NORDESTE,2018-06-29,37.3549
NORDESTE,2018-06-30,37.2783
NORDESTE,2018-07-01,37.2141
NORDESTE,2018-07-02,37.1316
NORDESTE,2018-07-03,37.0548
NORDESTE,2018-07-04,36.9739
NORDESTE,2018-07-05,36.8818
NORDESTE,2018-07-06,36.8181
NORDESTE,2018-07-07,36.7451
NORDESTE,2018-07-08,36.677
NORDESTE,2018-07-09,36.5987
NORDESTE,2018-07-10,36.5139
NORDESTE,2018-07-11,36.428
NORDESTE,2018-07-12,36.3577
NORDESTE,2018-07-13,36.3215
NORDESTE,2018-07-14,36.2858
NORDESTE,2018-07-15,36.148
NORDESTE,2018-07-16,36.068
NORDESTE,2018-07-17,35.9826
NORDESTE,2018-07-18,35.8926
NORDESTE,2018-07-19,35.8065
NORDESTE,2018-07-20,35.7197
NORDESTE,2018-07-21,35.6394
NORDESTE,2018-07-22,35.5558
NORDESTE,2018-07-23,35.3813
NORDESTE,2018-07-24,35.2518
NORDESTE,2018-07-25,35.1211
NORDESTE,2018-07-26,35.0309
NORDESTE,2018-07-27,34.9324
NORDESTE,2018-07-28,34.8596
NORDESTE,2018-07-29,34.7808
NORDESTE,2018-07-30,34.6903
NORDESTE,2018-07-31,34.5864
NORDESTE,2018-08-01,34.4903
NORDESTE,2018-08-02,34.399
NORDESTE,2018-08-03,34.3095
NORDESTE,2018-08-04,34.2174
NORDESTE,2018-08-05,34.145
NORDESTE,2018-08-06,34.071
NORDESTE,2018-08-07,33.9814
NORDESTE,2018-08-08,33.8868
NORDESTE,2018-08-09,33.7935
NORDESTE,2018-08-10,33.6927
NORDESTE,2018-08-11,33.6282
NORDESTE,2018-08-12,33.5412
NORDESTE,2018-08-13,33.4532
NORDESTE,2018-08-14,33.372
NORDESTE,2018-08-15,33.2831
NORDESTE,2018-08-16,33.1824
NORDESTE,2018-08-17,33.051
NORDESTE,2018-08-18,33.001
NORDESTE,2018-08-19,32.9301
NORDESTE,2018-08-20,32.8561
NORDESTE,2018-08-21,32.777
NORDESTE,2018-08-22,32.6755
NORDESTE,2018-08-23,32.5333
NORDESTE,2018-08-24,32.3918
NORDESTE,2018-08-25,32.2714
NORDESTE,2018-08-26,32.1579
NORDESTE,2018-08-27,32.025
NORDESTE,2018-08-28,31.8755
NORDESTE,2018-08-29,31.7319
NORDESTE,2018-08-30,31.6822
NORDESTE,2018-08-31,31.6033
NORDESTE,2018-09-01,31.5258
NORDESTE,2018-09-02,31.4376
NORDESTE,2018-09-03,31.3418
NORDESTE,2018-09-04,31.2388
NORDESTE,2018-09-05,31.1413
NORDESTE,2018-09-06,31.0347
NORDESTE,2018-09-07,30.947
NORDESTE,2018-09-08,30.7393
NORDESTE,2018-09-09,30.7649
NORDESTE,2018-09-10,30.6171
NORDESTE,2018-09-11,30.476
NORDESTE,2018-09-12,30.3258
NORDESTE,2018-09-13,30.1909
NORDESTE,2018-09-14,30.0334
NORDESTE,2018-09-15,29.9835
NORDESTE,2018-09-16,29.9208
NORDESTE,2018-09-17,29.8191
NORDESTE,2018-09-18,29.7448
NORDESTE,2018-09-19,29.6214
NORDESTE,2018-09-20,29.5074
NORDESTE,2018-09-21,29.3773
NORDESTE,2018-09-22,29.2731
NORDESTE,2018-09-23,29.1338
NORDESTE,2018-09-24,29.0215
NORDESTE,2018-09-25,28.9547
NORDESTE,2018-09-26,28.8351
NORDESTE,2018-09-27,28.7344
NORDESTE,2018-09-28,28.6039
NORDESTE,2018-09-29,28.4737
NORDESTE,2018-09-30,28.3693
NORDESTE,2018-10-01,28.2824
NORDESTE,2018-10-02,28.1134
NORDESTE,2018-10-03,28.0251
NORDESTE,2018-10-04,27.8613
NORDESTE,2018-10-05,27.6976
NORDESTE,2018-10-06,27.5556
NORDESTE,2018-10-07,27.4469
NORDESTE,2018-10-08,27.3126
NORDESTE,2018-10-09,27.1831
NORDESTE,2018-10-10,27.1068
NORDESTE,2018-10-11,26.9824
NORDESTE,2018-10-12,26.9251
NORDESTE,2018-10-13,26.8228
NORDESTE,2018-10-14,26.6831
NORDESTE,2018-10-15,26.5467
NORDESTE,2018-10-16,26.6347
NORDESTE,2018-10-17,26.5744
NORDESTE,2018-10-18,26.4745
NORDESTE,2018-10-19,26.3966
NORDESTE,2018-10-20,26.3406
NORDESTE,2018-10-21,26.177
NORDESTE,2018-10-22,26.0305
NORDESTE,2018-10-23,25.9078
NORDESTE,2018-10-24,25.8576
NORDESTE,2018-10-25,25.8116
NORDESTE,2018-10-26,25.7403
NORDESTE,2018-10-27,25.7077
NORDESTE,2018-10-28,25.6618
NORDESTE,2018-10-29,25.5915
NORDESTE,2018-10-30,25.4868
NORDESTE,2018-10-31,25.4514
NORDESTE,2018-11-01,25.4207
NORDESTE,2018-11-02,25.3928
NORDESTE,2018-11-03,25.32
NORDESTE,2018-11-04,25.3424
NORDESTE,2018-11-05,25.267
NORDESTE,2018-11-06,25.1608
NORDESTE,2018-11-07,25.1498
NORDESTE,2018-11-08,25.1257
NORDESTE,2018-11-09,25.1391
NORDESTE,2018-11-10,25.1779
NORDESTE,2018-11-11,25.241
NORDESTE,2018-11-12,25.4657
NORDESTE,2018-11-13,25.6257
NORDESTE,2018-11-14,25.8876
NORDESTE,2018-11-15,26.0782
NORDESTE,2018-11-16,26.2196
NORDESTE,2018-11-17,26.3764
NORDESTE,2018-11-18,26.4781
NORDESTE,2018-11-19,26.6154
NORDESTE,2018-11-20,26.7466
NORDESTE,2018-11-21,26.8669
NORDESTE,2018-11-22,27.0018
NORDESTE,2018-11-23,27.1772
NORDESTE,2018-11-24,27.4237
NORDESTE,2018-11-25,27.8684
NORDESTE,2018-11-26,28.2513
NORDESTE,2018-11-27,28.6831
NORDESTE,2018-11-28,29.062
NORDESTE,2018-11-29,29.4281
NORDESTE,2018-11-30,29.7232
NORDESTE,2018-12-01,30.0106
NORDESTE,2018-12-02,30.6603
NORDESTE,2018-12-03,31.0283
NORDESTE,2018-12-04,31.5961
NORDESTE,2018-12-05,32.1725
NORDESTE,2018-12-06,32.7205
NORDESTE,2018-12-07,32.9975
NORDESTE,2018-12-08,33.3269
NORDESTE,2018-12-09,33.7601
NORDESTE,2018-12-10,33.9757
NORDESTE,2018-12-11,34.3384
NORDESTE,2018-12-12,34.6459
NORDESTE,2018-12-13,34.9027
NORDESTE,2018-12-14,35.0675
NORDESTE,2018-12-15,35.2332
NORDESTE,2018-12-16,35.6541
NORDESTE,2018-12-17,35.9958
NORDESTE,2018-12-18,36.4516
NORDESTE,2018-12-19,36.7
NORDESTE,2018-12-20,36.9569
NORDESTE,2018-12-21,37.1342
NORDESTE,2018-12-22,37.2671
NORDESTE,2018-12-23,37.3985
NORDESTE,2018-12-24,37.5512
NORDESTE,2018-12-25,38.1268
NORDESTE,2018-12-26,38.338
NORDESTE,2018-12-27,38.6701
NORDESTE,2018-12-28,38.8846
NORDESTE,2018-12-29,39.1062
NORDESTE,2018-12-30,39.2919
NORDESTE,2018-12-31,39.512
NORDESTE,2019-01-01,39.6344
NORDESTE,2019-01-02,39.8001
NORDESTE,2019-01-03,39.9406
NORDESTE,2019-01-04,40.0911
NORDESTE,2019-01-05,40.5764
NORDESTE,2019-01-06,40.6918
NORDESTE,2019-01-07,40.7511
NORDESTE,2019-01-08,40.8024
NORDESTE,2019-01-09,40.8478
NORDESTE,2019-01-10,40.9774
NORDESTE,2019-01-11,41.0757
NORDESTE,2019-01-12,41.1591
NORDESTE,2019-01-13,41.1899
NORDESTE,2019-01-14,41.287
NORDESTE,2019-01-15,41.3814
NORDESTE,2019-01-16,41.7007
NORDESTE,2019-01-17,41.9305
NORDESTE,2019-01-18,42.12
NORDESTE,2019-01-19,42.2616
NORDESTE,2019-01-20,42.3973
NORDESTE,2019-01-21,42.4768
NORDESTE,2019-01-22,42.5446
NORDESTE,2019-01-23,42.6176
NORDESTE,2019-01-24,42.684
NORDESTE,2019-01-25,42.665
NORDESTE,2019-01-26,42.5908
NORDESTE,2019-01-27,42.4745
NORDESTE,2019-01-28,42.3192
NORDESTE,2019-01-29,42.2244
NORDESTE,2019-01-30,42.2183
NORDESTE,2019-01-31,42.1748
NORDESTE,2019-02-01,42.159
NORDESTE,2019-02-02,42.1323
NORDESTE,2019-02-03,42.1506
NORDESTE,2019-02-04,42.1244
NORDESTE,2019-02-05,42.0752
NORDESTE,2019-02-06,42.1601
NORDESTE,2019-02-07,42.1689
NORDESTE,2019-02-08,42.3133
NORDESTE,2019-02-09,42.4347
NORDESTE,2019-02-10,42.2759
NORDESTE,2019-02-11,42.1867
NORDESTE,2019-02-12,42.1584
NORDESTE,2019-02-13,42.1471
NORDESTE,2019-02-14,42.7006
NORDESTE,2019-02-15,42.6525
NORDESTE,2019-02-16,42.6459
NORDESTE,2019-02-17,42.751
NORDESTE,2019-02-18,43.1302
NORDESTE,2019-02-19,43.1642
NORDESTE,2019-02-20,43.3335
NORDESTE,2019-02-21,43.2813
NORDESTE,2019-02-22,43.496
NORDESTE,2019-02-23,43.6761
NORDESTE,2019-02-24,43.8946
NORDESTE,2019-02-25,44.2572
NORDESTE,2019-02-26,44.4618
NORDESTE,2019-02-27,44.862
NORDESTE,2019-02-28,45.1215
NORDESTE,2019-03-01,45.3632
NORDESTE,2019-03-02,45.5602
NORDESTE,2019-03-03,45.8687
NORDESTE,2019-03-04,46.1838
NORDESTE,2019-03-05,46.4693
NORDESTE,2019-03-06,46.5655
NORDESTE,2019-03-07,46.8482
NORDESTE,2019-03-08,47.0741
NORDESTE,2019-03-09,47.3241
NORDESTE,2019-03-10,47.5985
NORDESTE,2019-03-11,47.78
NORDESTE,2019-03-12,47.9664
NORDESTE,2019-03-13,48.1535
NORDESTE,2019-03-14,48.3318
NORDESTE,2019-03-15,48.5018
NORDESTE,2019-03-16,48.66
NORDESTE,2019-03-17,49.0466
NORDESTE,2019-03-18,49.2573
NORDESTE,2019-03-19,49.4688
NORDESTE,2019-03-20,49.8799
NORDESTE,2019-03-21,50.0722
NORDESTE,2019-03-22,50.273
NORDESTE,2019-03-23,50.5329
NORDESTE,2019-03-24,51.0356
NORDESTE,2019-03-25,51.4765
NORDESTE,2019-03-26,51.7558
NORDESTE,2019-03-27,52.0121
NORDESTE,2019-03-28,52.2301
NORDESTE,2019-03-29,52.4252
NORDESTE,2019-03-30,52.6011
NORDESTE,2019-03-31,52.7754
NORDESTE,2019-04-01,52.9995
NORDESTE,2019-04-02,53.2056
NORDESTE,2019-04-03,53.5278
NORDESTE,2019-04-04,53.8956
NORDESTE,2019-04-05,54.2006
NORDESTE,2019-04-06,54.4833
NORDESTE,2019-04-07,54.7316
NORDESTE,2019-04-08,55.009
NORDESTE,2019-04-09,55.2612
NORDESTE,2019-04-10,55.6657
NORDESTE,2019-04-11,55.7308
NORDESTE,2019-04-12,55.83
NORDESTE,2019-04-13,56.0225
NORDESTE,2019-04-14,56.1773
NORDESTE,2019-04-15,56.2388
NORDESTE,2019-04-16,56.2945
NORDESTE,2019-04-17,56.2937
NORDESTE,2019-04-18,56.4146
NORDESTE,2019-04-19,56.5367
NORDESTE,2019-04-20,56.6249
NORDESTE,2019-04-21,56.8418
NORDESTE,2019-04-22,57.0206
NORDESTE,2019-04-23,57.1006
NORDESTE,2019-04-24,57.2377
NORDESTE,2019-04-25,57.4101
NORDESTE,2019-04-26,57.5225
NORDESTE,2019-04-27,57.6608
NORDESTE,2019-04-28,57.7328
NORDESTE,2019-04-29,57.8351
NORDESTE,2019-04-30,57.8804
NORDESTE,2019-05-01,57.5029
NORDESTE,2019-05-02,58.0417
NORDESTE,2019-05-03,58.1047
NORDESTE,2019-05-04,58.1362
NORDESTE,2019-05-05,58.1262
NORDESTE,2019-05-06,58.1515
NORDESTE,2019-05-07,58.2301
NORDESTE,2019-05-08,58.1843
NORDESTE,2019-05-09,58.0715
NORDESTE,2019-05-10,58.0673
NORDESTE,2019-05-11,58.0756
NORDESTE,2019-05-12,58.0467
NORDESTE,2019-05-13,57.9546
NORDESTE,2019-05-14,57.8967
NORDESTE,2019-05-15,58.0933
NORDESTE,2019-05-16,58.2722
NORDESTE,2019-05-17,58.3448
NORDESTE,2019-05-18,58.3915
NORDESTE,2019-05-19,58.3727
NORDESTE,2019-05-20,58.2831
NORDESTE,2019-05-21,58.2511
NORDESTE,2019-05-22,58.2386
NORDESTE,2019-05-23,58.2028
NORDESTE,2019-05-24,58.1635
NORDESTE,2019-05-25,58.1339
NORDESTE,2019-05-26,58.1563
NORDESTE,2019-05-27,58.088
NORDESTE,2019-05-28,58.0403
NORDESTE,2019-05-29,57.9859
NORDESTE,2019-05-30,57.946
NORDESTE,2019-05-31,57.8758
NORDESTE,2019-06-01,57.8097
NORDESTE,2019-06-02,57.7723
NORDESTE,2019-06-03,57.7002
NORDESTE,2019-06-04,57.6328
NORDESTE,2019-06-05,57.563
NORDESTE,2019-06-06,57.5045
NORDESTE,2019-06-07,57.4541
NORDESTE,2019-06-08,57.386
NORDESTE,2019-06-09,57.3152
NORDESTE,2019-06-10,57.2503
NORDESTE,2019-06-11,57.1997
NORDESTE,2019-06-12,57.111
NORDESTE,2019-06-13,57.0268
NORDESTE,2019-06-14,56.9353
NORDESTE,2019-06-15,56.8444
NORDESTE,2019-06-16,56.7375
NORDESTE,2019-06-17,56.6247
NORDESTE,2019-06-18,56.5412
NORDESTE,2019-06-19,56.5035
NORDESTE,2019-06-20,56.3879
NORDESTE,2019-06-21,56.3774
NORDESTE,2019-06-22,56.3271
NORDESTE,2019-06-23,56.0212
NORDESTE,2019-06-24,55.9302
NORDESTE,2019-06-25,55.8019
NORDESTE,2019-06-26,55.7273
NORDESTE,2019-06-27,55.653
NORDESTE,2019-06-28,55.5422
NORDESTE,2019-06-29,55.4817
NORDESTE,2019-06-30,55.4395
NORDESTE,2019-07-01,55.3788
NORDESTE,2019-07-02,55.3019
NORDESTE,2019-07-03,55.2254
NORDESTE,2019-07-04,55.0989
NORDESTE,2019-07-05,55.0227
NORDESTE,2019-07-06,54.9628
NORDESTE,2019-07-07,54.8743
NORDESTE,2019-07-08,54.8191
NORDESTE,2019-07-09,54.7357
NORDESTE,2019-07-10,54.6756
NORDESTE,2019-07-11,54.5698
NORDESTE,2019-07-12,54.5246
NORDESTE,2019-07-13,54.4775
NORDESTE,2019-07-14,54.3765
NORDESTE,2019-07-15,54.2764
NORDESTE,2019-07-16,54.1481
NORDESTE,2019-07-17,53.9427
NORDESTE,2019-07-18,53.8845
NORDESTE,2019-07-19,53.7864
NORDESTE,2019-07-20,53.6629
NORDESTE,2019-07-21,53.5768
NORDESTE,2019-07-22,53.42
NORDESTE,2019-07-23,53.3066
NORDESTE,2019-07-24,53.1892
NORDESTE,2019-07-25,53.0869
NORDESTE,2019-07-26,53.04
NORDESTE,2019-07-27,52.9364
NORDESTE,2019-07-28,52.8583
NORDESTE,2019-07-29,52.7863
NORDESTE,2019-07-30,52.7103
NORDESTE,2019-07-31,52.5795
NORDESTE,2019-08-01,52.4618
NORDESTE,2019-08-02,52.3529
NORDESTE,2019-08-03,52.2315
NORDESTE,2019-08-04,52.0395
NORDESTE,2019-08-05,51.9049
NORDESTE,2019-08-06,51.7568
NORDESTE,2019-08-07,51.6741
NORDESTE,2019-08-08,51.5778
NORDESTE,2019-08-09,51.4443
NORDESTE,2019-08-10,51.3638
NORDESTE,2019-08-11,51.2311
NORDESTE,2019-08-12,51.1243
NORDESTE,2019-08-13,51.0047
NORDESTE,2019-08-14,50.8738
NORDESTE,2019-08-15,50.7403
NORDESTE,2019-08-16,50.6206
NORDESTE,2019-08-17,50.5521
NORDESTE,2019-08-18,50.4355
NORDESTE,2019-08-19,50.3038
NORDESTE,2019-08-20,50.2073
NORDESTE,2019-08-21,50.053
NORDESTE,2019-08-22,49.9204
NORDESTE,2019-08-23,49.7856
NORDESTE,2019-08-24,49.6486
NORDESTE,2019-08-25,49.5281
NORDESTE,2019-08-26,49.3249
NORDESTE,2019-08-27,49.1454
NORDESTE,2019-08-28,49.006
NORDESTE,2019-08-29,48.8325
NORDESTE,2019-08-30,48.6909
NORDESTE,2019-08-31,48.55
NORDESTE,2019-09-01,48.4285
NORDESTE,2019-09-02,48.2903
NORDESTE,2019-09-03,48.1181
NORDESTE,2019-09-04,47.9598
NORDESTE,2019-09-05,47.8221
NORDESTE,2019-09-06,47.7073
NORDESTE,2019-09-07,47.6299
NORDESTE,2019-09-08,47.4605
NORDESTE,2019-09-09,47.2678
NORDESTE,2019-09-10,47.0762
NORDESTE,2019-09-11,46.8851
NORDESTE,2019-09-12,46.6673
NORDESTE,2019-09-13,46.6003
NORDESTE,2019-09-14,46.4707
NORDESTE,2019-09-15,46.339
NORDESTE,2019-09-16,46.1352
NORDESTE,2019-09-17,45.9482
NORDESTE,2019-09-18,45.7778
NORDESTE,2019-09-19,45.6726
NORDESTE,2019-09-20,45.5486
NORDESTE,2019-09-21,45.3453
NORDESTE,2019-09-22,45.2027
NORDESTE,2019-09-23,44.9831
NORDESTE,2019-09-24,44.7767
NORDESTE,2019-09-25,44.5757
NORDESTE,2019-09-26,44.4205
NORDESTE,2019-09-27,44.2605
NORDESTE,2019-09-28,44.1154
NORDESTE,2019-09-29,43.9948
NORDESTE,2019-09-30,43.8795
NORDESTE,2019-10-01,43.7534
NORDESTE,2019-10-02,43.53
NORDESTE,2019-10-03,43.3508
NORDESTE,2019-10-04,43.1527
NORDESTE,2019-10-05,42.9683
NORDESTE,2019-10-06,42.899
NORDESTE,2019-10-07,42.7341
NORDESTE,2019-10-08,42.4812
NORDESTE,2019-10-09,42.3198
NORDESTE,2019-10-10,42.1727
NORDESTE,2019-10-11,42.0406
NORDESTE,2019-10-12,41.8299
NORDESTE,2019-10-13,41.6693
NORDESTE,2019-10-14,41.4914
NORDESTE,2019-10-15,41.3751
NORDESTE,2019-10-16,41.1844
NORDESTE,2019-10-17,41.0196
NORDESTE,2019-10-18,40.8439
NORDESTE,2019-10-19,40.6874
NORDESTE,2019-10-20,40.5141
NORDESTE,2019-10-21,40.3672
NORDESTE,2019-10-22,40.2125
NORDESTE,2019-10-23,40.0651
NORDESTE,2019-10-24,39.8734
NORDESTE,2019-10-25,39.728
NORDESTE,2019-10-26,39.5918
NORDESTE,2019-10-27,39.5107
NORDESTE,2019-10-28,39.3131
NORDESTE,2019-10-29,39.0061
NORDESTE,2019-10-30,38.782
NORDESTE,2019-10-31,38.4628
NORDESTE,2019-11-01,38.1822
NORDESTE,2019-11-02,38.0629
NORDESTE,2019-11-03,37.9121
NORDESTE,2019-11-04,37.6111
NORDESTE,2019-11-05,37.4514
NORDESTE,2019-11-06,37.2911
NORDESTE,2019-11-07,37.0665
NORDESTE,2019-11-08,37.045
NORDESTE,2019-11-09,36.5044
NORDESTE,2019-11-10,36.3097
NORDESTE,2019-11-11,36.1865
NORDESTE,2019-11-12,36.0655
NORDESTE,2019-11-13,35.9939
NORDESTE,2019-11-14,35.9025
NORDESTE,2019-11-15,35.8192
NORDESTE,2019-11-16,35.6615
NORDESTE,2019-11-17,35.4891
NORDESTE,2019-11-18,35.3062
NORDESTE,2019-11-19,35.1244
NORDESTE,2019-11-20,34.7414
NORDESTE,2019-11-21,34.6022
NORDESTE,2019-11-22,34.4785
NORDESTE,2019-11-23,34.3763
NORDESTE,2019-11-24,34.322
NORDESTE,2019-11-25,34.2377
NORDESTE,2019-11-26,34.1388
NORDESTE,2019-11-27,34.0709
NORDESTE,2019-11-28,33.9671
NORDESTE,2019-11-29,33.7184
NORDESTE,2019-11-30,33.6488
NORDESTE,2019-12-01,33.6127
NORDESTE,2019-12-02,33.6522
NORDESTE,2019-12-03,33.6707
NORDESTE,2019-12-04,33.7454
NORDESTE,2019-12-05,33.8341
NORDESTE,2019-12-06,33.8624
NORDESTE,2019-12-07,34.007
NORDESTE,2019-12-08,34.1894
NORDESTE,2019-12-09,34.2858
NORDESTE,2019-12-10,34.3448
NORDESTE,2019-12-11,34.5043
NORDESTE,2019-12-12,34.6572
NORDESTE,2019-12-13,34.6466
NORDESTE,2019-12-14,34.7998
NORDESTE,2019-12-15,35.0163
NORDESTE,2019-12-16,35.1522
NORDESTE,2019-12-17,35.3131
NORDESTE,2019-12-18,35.3989
NORDESTE,2019-12-19,35.5792
NORDESTE,2019-12-20,35.7567
NORDESTE,2019-12-21,35.969
NORDESTE,2019-12-22,36.1879
NORDESTE,2019-12-23,36.3895
NORDESTE,2019-12-24,36.6181
NORDESTE,2019-12-25,36.8889
NORDESTE,2019-12-26,37.0902
NORDESTE,2019-12-27,37.2723
NORDESTE,2019-12-28,37.4745
NORDESTE,2019-12-29,37.6702
NORDESTE,2019-12-30,37.7956
NORDESTE,2019-12-31,37.9106
NORDESTE,2020-01-01,38.0093
NORDESTE,2020-01-02,38.0804
NORDESTE,2020-01-03,38.1364
NORDESTE,2020-01-04,38.1947
NORDESTE,2020-01-05,38.2804
NORDESTE,2020-01-06,38.3984
NORDESTE,2020-01-07,38.4864
NORDESTE,2020-01-08,38.6132
NORDESTE,2020-01-09,38.5083
NORDESTE,2020-01-10,38.6129
NORDESTE,2020-01-11,38.7355
NORDESTE,2020-01-12,38.9015
NORDESTE,2020-01-13,38.9372
NORDESTE,2020-01-14,38.9601
NORDESTE,2020-01-15,38.9735
NORDESTE,2020-01-16,39.2217
NORDESTE,2020-01-17,39.352
NORDESTE,2020-01-18,39.4646
NORDESTE,2020-01-19,39.5815
NORDESTE,2020-01-20,39.6577
NORDESTE,2020-01-21,39.6996
NORDESTE,2020-01-22,39.7263
NORDESTE,2020-01-23,40.0243
NORDESTE,2020-01-24,40.4232
NORDESTE,2020-01-25,40.7925
NORDESTE,2020-01-26,41.2335
NORDESTE,2020-01-27,41.9697
NORDESTE,2020-01-28,42.5226
NORDESTE,2020-01-29,43.0468
NORDESTE,2020-01-30,43.5336
NORDESTE,2020-01-31,44.0135
NORDESTE,2020-02-01,44.2997
NORDESTE,2020-02-02,44.6315
NORDESTE,2020-02-03,45.0958
NORDESTE,2020-02-04,45.4906
NORDESTE,2020-02-05,45.8675
NORDESTE,2020-02-06,46.5387
NORDESTE,2020-02-07,47.1493
NORDESTE,2020-02-08,48.0714
NORDESTE,2020-02-09,48.748
NORDESTE,2020-02-10,49.3773
NORDESTE,2020-02-11,50.0059
NORDESTE,2020-02-12,50.7402
NORDESTE,2020-02-13,51.36
NORDESTE,2020-02-14,51.9219
NORDESTE,2020-02-15,52.5379
NORDESTE,2020-02-16,53.2085
NORDESTE,2020-02-17,53.7745
NORDESTE,2020-02-18,54.444
NORDESTE,2020-02-19,55.1401
NORDESTE,2020-02-20,55.8327
NORDESTE,2020-02-21,56.5514
NORDESTE,2020-02-22,57.243
