data,NORDESTE,NORTE,SUDESTE,SUL
2023-10-14,63.8468,67.7411,69.6342,97.358
2023-10-15,63.675,67.6113,69.6424,96.776
2023-10-16,63.4954,67.0696,69.5594,96.2802
2023-10-17,63.2743,66.5263,69.4966,97.278
2023-10-18,63.0684,65.8131,69.3932,96.3667
2023-10-19,62.85,65.1753,69.3148,94.7546
2023-10-20,62.6497,64.8473,69.2061,94.4975
2023-10-21,62.4411,64.6457,69.111,93.6163
2023-10-22,62.2532,64.3112,68.9884,93.7096
2023-10-23,62.0692,63.855,68.8324,93.727
2023-10-24,61.7923,63.2707,68.6137,93.0851
2023-10-25,61.5133,62.3705,68.4016,92.6337
2023-10-26,61.2105,61.4467,68.1739,92.2014
2023-10-27,60.9161,60.7571,67.9634,91.3162
2023-10-28,60.6168,60.4188,67.8504,91.411
2023-10-29,60.4135,60.2178,67.861,92.8223
2023-10-30,60.1839,59.7297,67.74,93.6996
2023-10-31,59.9714,59.1055,67.5819,93.3893
2023-11-01,59.7996,58.4895,67.4632,92.8416
2023-11-02,59.6357,57.897,67.3824,92.937
2023-11-03,59.4985,57.4832,67.2949,94.9313
2023-11-04,59.3807,56.9751,67.2152,96.4681
2023-11-05,59.2784,56.4933,67.1735,96.28
2023-11-06,59.1582,56.0822,67.0416,96.3037
2023-11-07,59.1082,55.6876,66.9142,96.2358
2023-11-08,59.0548,55.3091,66.763,95.7983
2023-11-09,58.9723,54.8939,66.6085,94.5942
2023-11-10,58.8745,54.5151,66.4382,93.2634
2023-11-11,58.7658,54.1985,66.306,93.1488
2023-11-12,58.6942,53.7894,66.1513,93.1383
2023-11-13,58.528,53.2712,65.9142,92.6116
2023-11-14,58.3045,52.8104,65.6859,91.985
2023-11-15,58.136,52.5105,65.4918,92.1841
2023-11-16,57.8959,52.1705,65.271,96.0235
2023-11-17,57.6508,51.7666,65.0224,98.5721
2023-11-18,57.4142,51.5757,64.8324,99.4724
2023-11-19,57.2107,51.4587,64.6975,99.9115
2023-11-20,57.0027,51.4237,64.5593,99.4748
2023-11-21,56.7934,51.3347,64.4663,97.8072
2023-11-22,56.5775,51.1353,64.294,96.9889
2023-11-23,56.2908,51.0504,64.1907,96.1351
2023-11-24,55.9519,50.8989,64.0979,94.6881
2023-11-25,55.6264,50.8155,64.0892,93.8641
2023-11-26,55.2914,50.7514,64.0412,93.6011
2023-11-27,54.9392,50.6241,63.9308,93.0187
2023-11-28,54.6019,50.498,63.8557,93.6545
2023-11-29,54.2614,50.3464,63.8384,95.0753
2023-11-30,53.924,50.2206,63.7547,94.9457
2023-12-01,53.591,50.1181,63.721,94.5285
2023-12-02,53.2695,49.9541,63.6329,94.6092
2023-12-03,52.9731,49.8548,63.5177,95.5521
2023-12-04,52.5952,49.5138,63.3091,95.5896
2023-12-05,52.2222,49.3734,63.2348,95.9722
2023-12-06,51.9147,49.3364,63.1761,96.1456
2023-12-07,51.6069,49.3136,63.0556,96.1793
2023-12-08,51.3013,49.2114,62.9039,96.0702
2023-12-09,51.0796,49.2333,62.8298,96.1586
2023-12-10,50.9258,49.3082,62.8427,96.1585
2023-12-11,50.648,49.3665,62.7672,95.4443
2023-12-12,50.3985,49.2953,62.6876,95.3918
2023-12-13,50.2459,49.245,62.6177,95.3467
2023-12-14,50.1619,49.1582,62.4826,95.3487
2023-12-15,50.1221,48.9901,62.3222,95.1013
2023-12-16,50.0632,48.8057,62.154,94.7422
2023-12-17,49.9928,48.7438,62.0529,94.8674
2023-12-18,49.8471,48.6152,61.8739,94.904
2023-12-19,49.6801,48.5355,61.6699,94.7366
2023-12-20,49.5539,48.553,61.5675,94.3881
2023-12-21,49.4231,48.4029,61.4298,93.8268
2023-12-22,49.3087,48.3395,61.3986,93.2728
2023-12-23,49.2468,48.2189,61.3623,93.6295
2023-12-24,49.2027,48.2343,61.4768,94.1239
2023-12-25,49.1603,48.2547,61.5929,94.0961
2023-12-26,49.0713,48.0616,61.5374,93.5922
2023-12-27,48.9963,47.8826,61.4508,92.847
2023-12-28,48.9311,47.7887,61.4106,92.0989
2023-12-29,48.9016,47.638,61.3125,91.4004
2023-12-30,48.8696,47.4606,61.2346,90.6878
2023-12-31,48.9149,47.303,61.2421,90.0706
2024-01-01,48.9678,47.2409,61.2968,89.3103
2024-01-02,49.0485,47.1815,61.3833,88.3697
2024-01-03,49.0926,46.9143,61.4772,87.4193
2024-01-04,49.207,46.7691,61.8899,86.8615
2024-01-05,49.312,46.7575,62.3904,86.1421
2024-01-06,49.3992,46.8282,62.8536,85.6084
2024-01-07,49.4821,47.0636,63.1651,85.1063
2024-01-08,49.5263,47.057,63.2716,84.1294
2024-01-09,49.5763,46.9624,63.294,83.384
2024-01-10,49.6131,46.9573,63.4192,82.7282
2024-01-11,49.6266,46.9721,63.5747,81.9834
2024-01-12,49.6293,46.9439,63.8025,81.8085
2024-01-13,49.702,47.1266,64.0985,81.3976
2024-01-14,49.8912,47.449,64.3363,81.1822
2024-01-15,50.1426,47.6363,64.3961,80.6617
2024-01-16,50.428,47.8958,64.3984,80.1709
2024-01-17,50.7205,48.0638,64.3032,80.1553
2024-01-18,51.0457,48.3092,64.1797,85.169
2024-01-19,51.3483,48.5976,64.1372,88.9014
2024-01-20,51.5904,48.795,64.0627,90.4543
2024-01-21,51.9035,49.0376,64.1324,91.102
2024-01-22,52.1725,49.3384,64.1479,91.1956
2024-01-23,52.4939,49.6772,64.2512,90.9763
2024-01-24,52.818,50.1863,64.5082,90.8591
2024-01-25,53.1456,50.7939,64.7753,90.9069
2024-01-26,53.6255,51.5848,65.0462,90.6713
2024-01-27,54.0842,52.1447,65.3174,90.825
2024-01-28,54.5297,52.7796,65.5622,91.1593
2024-01-29,54.7764,53.4068,65.7985,91.307
2024-01-30,55.1221,53.8823,65.9225,90.8911
2024-01-31,55.4652,54.2128,66.0037,90.1722
2024-02-01,55.8384,54.8644,66.2514,89.4609
2024-02-02,56.016,56.0338,66.3603,88.5076
2024-02-03,56.1728,57.3775,66.486,88.2444
2024-02-04,56.3874,58.7026,66.7049,88.1292
2024-02-05,56.6073,59.9349,66.835,87.2695
2024-02-06,56.9247,60.8859,66.8779,86.0147
2024-02-07,57.2537,61.5507,66.9372,84.8422
2024-02-08,57.5887,61.7287,66.9829,83.5051
2024-02-09,57.9139,61.7716,67.12,82.4349
2024-02-10,58.3495,62.2936,67.3803,81.9504
2024-02-11,58.6975,63.1477,67.681,81.5892
2024-02-12,59.0064,64.3103,68.0079,80.7986
2024-02-13,59.2717,64.92,68.2137,80.2139
2024-02-14,59.5343,65.2816,68.3968,79.5516
2024-02-15,59.8327,65.72,68.4996,79.1745
2024-02-16,60.1254,66.2824,68.6488,78.9811
2024-02-17,60.4615,66.9687,68.7149,78.952
2024-02-18,60.8287,67.5968,68.8159,79.3059
2024-02-19,61.2325,68.2848,69.0749,79.0788
2024-02-20,61.6853,69.198,69.5634,78.8349
2024-02-21,62.0791,70.3725,70.4699,78.3742
2024-02-22,62.5945,71.6885,71.3987,77.5974
2024-02-23,63.0316,72.5976,72.0822,76.7079
2024-02-24,63.5501,73.9347,72.6737,76.5977
2024-02-25,64.0866,75.21,73.0212,76.7166
2024-02-26,64.5548,76.6915,73.2875,76.5617
2024-02-27,64.8977,78.4601,73.4638,76.613
2024-02-28,65.222,80.1518,73.5248,76.4576
2024-02-29,65.4922,81.7825,73.5502,76.4024
2024-03-01,65.8108,83.1822,73.4984,76.1671
2024-03-02,66.0622,84.4626,73.4859,75.9867
2024-03-03,66.4054,85.8438,73.5332,75.9689
2024-03-04,66.8284,86.9934,73.535,75.3988
2024-03-05,67.1595,87.9747,73.6414,75.1292
2024-03-06,67.5408,89.0578,73.8482,75.0689
2024-03-07,67.911,90.1091,74.1553,74.6794
2024-03-08,68.3324,91.3886,74.4493,75.1491
2024-03-09,68.6068,92.3583,74.7153,76.8528
2024-03-10,68.8686,93.2475,74.8269,78.3166
2024-03-11,69.1109,94.1006,74.9408,79.0143
2024-03-12,69.3869,94.7906,75.0273,79.106
2024-03-13,69.5968,95.453,75.0436,78.8346
2024-03-14,69.7962,96.1279,75.1126,78.297
2024-03-15,69.9595,96.9068,75.2217,77.6837
2024-03-16,70.0408,97.6249,75.2738,77.3898
2024-03-17,70.1244,98.0909,75.342,77.5798
2024-03-18,70.2108,98.4947,75.3511,77.3647
2024-03-19,70.375,99.0024,75.3513,76.9116
2024-03-20,70.5458,99.381,75.3166,76.3532
2024-03-21,70.6476,99.3865,75.2731,75.7644
2024-03-22,70.7657,99.4341,75.4177,75.1
2024-03-23,70.908,99.1789,75.5704,74.7424
2024-03-24,71.0422,99.1202,75.8257,74.7399
2024-03-25,71.2448,99.0937,76.0385,74.3433
2024-03-26,71.5228,98.7362,76.191,73.4888
2024-03-27,71.8082,98.5367,76.3782,72.6586
2024-03-28,72.0303,98.7525,76.6156,72.0474
2024-03-29,72.2689,99.2308,76.8764,72.1177
2024-03-30,72.5723,99.1726,77.0896,72.1489
2024-03-31,72.7961,98.9416,77.25,72.2542
2024-04-01,73.0074,98.7152,77.3547,71.4034
2024-04-02,73.326,98.7002,77.3785,70.097
2024-04-03,73.6509,98.6735,77.4065,68.6696
2024-04-04,74.0284,98.5582,77.4235,67.4136
2024-04-05,74.4417,98.7162,77.4747,66.1329
2024-04-06,74.8484,99.0759,77.6718,65.7013
2024-04-07,75.2305,99.4778,77.8869,65.9066
2024-04-08,75.5851,99.55,77.9999,65.4759
2024-04-09,75.7667,99.4872,77.9926,64.6283
2024-04-10,75.9231,99.0911,77.9641,63.4304
2024-04-11,75.9961,98.7356,77.9782,62.197
2024-04-12,76.1731,98.5002,77.9477,60.9734
2024-04-13,76.3649,98.6663,77.9827,60.8284
2024-04-14,76.6024,98.8554,78.02,62.4136
2024-04-15,76.8344,99.0056,78.0336,63.383
2024-04-16,77.0109,98.9808,78.0277,64.5616
2024-04-17,77.205,99.0132,78.0779,66.1944
2024-04-18,77.3954,99.0856,78.0765,67.6949
2024-04-19,77.5878,98.8683,78.0285,68.8506
2024-04-20,77.7913,99.0314,78.0422,69.942
2024-04-21,78.0278,99.1522,78.0899,70.8356
2024-04-22,78.2128,99.2589,78.1459,71.3229
2024-04-23,78.3416,99.1127,78.1566,71.3603
2024-04-24,78.4504,99.3564,78.1843,71.1715
2024-04-25,78.5435,99.3476,78.1458,71.0005
2024-04-26,78.5527,99.1946,78.1367,70.8117
2024-04-27,78.5702,98.7107,78.1119,71.0392
2024-04-28,78.5238,98.4373,78.0691,72.5259
2024-04-29,78.5429,98.5269,78.0722,74.4138
2024-04-30,78.5517,98.9306,78.0802,75.7002
2024-05-01,78.5702,99.2941,78.0908,78.3562
2024-05-02,78.4836,99.5409,78.0451,86.9212
2024-05-03,78.4283,99.706,78.0486,92.0014
2024-05-04,78.3535,99.3214,78.0592,94.3593
2024-05-05,78.2909,98.8337,78.0415,93.9822
2024-05-06,78.208,98.7668,78.027,94.3712
2024-05-07,78.1595,99.0458,78.0143,94.1844
2024-05-08,78.105,99.1127,77.9539,93.9309
2024-05-09,78.0516,99.2925,77.9244,92.8422
2024-05-10,77.916,99.2394,77.8852,92.7332
2024-05-11,77.7563,99.1018,77.835,93.2424
2024-05-12,77.593,99.1073,77.7975,93.4197
2024-05-13,77.4247,99.1399,77.7469,93.2859
2024-05-14,77.2554,99.1672,77.6878,93.5063
2024-05-15,77.0867,99.3485,77.6163,94.2179
2024-05-16,76.9084,99.5857,77.5483,94.2651
2024-05-17,76.7474,99.5488,77.5218,94.0778
2024-05-18,76.607,99.0694,77.498,94.1993
2024-05-19,76.4726,98.9592,77.4525,95.5837
2024-05-20,76.3128,98.9386,77.3959,95.9161
2024-05-21,76.176,99.2858,77.3257,96.5353
2024-05-22,76.0334,99.4579,77.2582,96.0392
2024-05-23,75.8958,99.5641,77.1805,96.0304
2024-05-24,75.7638,99.4471,77.1074,97.1081
2024-05-25,75.6302,99.3315,77.014,96.9774
2024-05-26,75.4914,99.511,76.9845,96.6548
2024-05-27,75.3501,99.4787,76.9573,96.3634
2024-05-28,75.2167,99.5748,76.9388,96.1726
2024-05-29,75.0032,99.4712,76.8857,95.8972
2024-05-30,74.8149,99.5228,76.8413,96.0138
2024-05-31,74.6558,99.614,76.7813,96.2889
2024-06-01,74.4714,99.741,76.717,96.3273
2024-06-02,74.2997,99.7383,76.6407,96.6667
2024-06-03,74.0991,99.4513,76.5292,96.1074
2024-06-04,73.9816,98.9974,76.4581,95.7086
2024-06-05,73.8573,98.692,76.374,95.4003
2024-06-06,73.7559,98.4801,76.308,95.1832
2024-06-07,73.5927,98.3437,76.2222,94.7428
2024-06-08,73.426,98.3834,76.153,94.3407
2024-06-09,73.2361,98.3383,76.074,94.0403
2024-06-10,73.0426,98.2615,75.9829,93.2428
2024-06-11,72.8485,98.2364,75.8649,92.2622
2024-06-12,72.6642,98.1596,75.7566,91.1233
2024-06-13,72.4902,98.0445,75.6461,90.2153
2024-06-14,72.2937,97.9664,75.5249,89.0528
2024-06-15,72.1316,97.8037,75.4184,88.1788
2024-06-16,71.9628,97.6794,75.2965,88.5341
2024-06-17,71.7192,97.3662,75.1638,89.1875
2024-06-18,71.4662,97.0532,75.0313,91.258
2024-06-19,71.2818,96.8117,74.912,92.889
2024-06-20,71.1725,96.6876,74.7771,93.9262
2024-06-21,71.0495,96.549,74.6443,94.6147
2024-06-22,70.857,96.3763,74.52,93.4928
2024-06-23,70.7178,96.1984,74.3893,92.5132
2024-06-24,70.5253,95.9653,74.2584,92.9314
2024-06-25,70.3494,95.6677,74.1032,93.6155
2024-06-26,70.1674,95.3165,73.9702,95.1108
2024-06-27,69.9119,94.9996,73.8187,95.8576
2024-06-28,69.6776,94.6567,73.6666,95.9518
2024-06-29,69.5142,94.4573,73.5264,95.7598
2024-06-30,69.3794,94.3129,73.3913,96.2525
2024-07-01,69.1986,94.1407,73.2486,96.3961
2024-07-02,68.9926,94.0054,73.1144,96.2335
2024-07-03,68.7721,93.8112,72.968,96.0195
2024-07-04,68.5762,93.7415,72.834,95.6558
2024-07-05,68.3585,93.5135,72.6803,94.6745
2024-07-06,68.1074,93.2709,72.5254,93.7147
2024-07-07,67.9508,93.1962,72.3727,95.1309
2024-07-08,67.7215,93.0182,72.2151,94.8656
2024-07-09,67.4939,92.7369,72.1081,94.3596
2024-07-10,67.2823,92.4153,72.0109,93.7991
2024-07-11,67.0674,92.1776,71.8802,93.7665
2024-07-12,66.834,91.9178,71.7658,93.4158
2024-07-13,66.6001,91.687,71.6628,92.8883
2024-07-14,66.4011,91.5097,71.5587,93.768
2024-07-15,66.1825,91.3299,71.4541,94.2669
2024-07-16,65.976,91.1032,71.3292,94.3518
2024-07-17,65.7695,90.831,71.2026,94.5696
2024-07-18,65.5492,90.5797,71.0535,94.5461
2024-07-19,65.2998,90.3198,70.9211,94.3473
2024-07-20,65.0828,90.1054,70.7835,94.1756
2024-07-21,64.93,89.9198,70.6526,94.1837
2024-07-22,64.7789,89.6602,70.5077,93.8086
2024-07-23,64.6262,89.4407,70.3675,93.4847
2024-07-24,64.4737,89.2202,70.2246,93.1387
2024-07-25,64.3199,89.0104,70.0877,92.7173
2024-07-26,64.1656,88.7995,69.964,92.19
2024-07-27,63.9414,88.5858,69.8296,91.6542
2024-07-28,63.7447,88.3547,69.7083,91.4896
2024-07-29,63.538,88.0366,69.5613,91.0171
2024-07-30,63.3023,87.7135,69.4328,90.5096
2024-07-31,63.0704,87.4735,69.288,89.7395
2024-08-01,62.8507,87.2189,69.1344,88.8616
2024-08-02,62.6198,86.9802,68.9874,87.9623
2024-08-03,62.4006,86.7663,68.829,87.244
2024-08-04,62.1737,86.6299,68.6988,86.7518
2024-08-05,61.9473,86.456,68.5339,85.8468
2024-08-06,61.7897,86.2319,68.3861,84.9497
2024-08-07,61.5727,85.9296,68.2305,84.1281
2024-08-08,61.3223,85.5632,68.0619,83.492
2024-08-09,61.0998,85.2871,67.9214,82.6561
2024-08-10,60.8678,84.9919,67.8328,81.9602
2024-08-11,60.6184,84.8764,67.7139,81.4463
2024-08-12,60.3488,84.7045,67.5772,80.7018
2024-08-13,60.1422,84.5902,67.4303,79.8314
2024-08-14,59.9482,84.4824,67.2722,79.0949
2024-08-15,59.6845,84.3759,67.1016,78.2338
2024-08-16,59.4141,84.2746,66.9457,77.2639
2024-08-17,59.2121,84.0901,66.7888,76.2475
2024-08-18,59.08,83.9825,66.6343,75.4024
2024-08-19,58.9061,83.8825,66.4688,74.4685
2024-08-20,58.6505,83.7761,66.3021,73.1464
2024-08-21,58.4466,83.6618,66.1101,71.9263
2024-08-22,58.1836,83.4645,65.9039,70.7457
2024-08-23,57.993,83.2104,65.6672,70.0771
2024-08-24,57.7129,83.0881,65.4622,69.698
2024-08-25,57.4593,83.02,65.3203,69.5762
2024-08-26,57.2222,82.8824,65.1379,69.114
2024-08-27,56.9606,82.7037,64.9494,68.4699
2024-08-28,56.7265,82.5604,64.7807,67.7171
2024-08-29,56.5003,82.4598,64.6286,67.0587
2024-08-30,56.274,82.2992,64.42,66.2793
2024-08-31,56.1087,82.2129,64.2559,65.6361
2024-09-01,55.868,82.1816,64.112,65.3528
2024-09-02,55.6269,82.0932,63.8953,64.8896
2024-09-03,55.3817,81.9531,63.6606,64.0554
2024-09-04,55.138,81.755,63.4292,63.0915
2024-09-05,54.9017,81.5952,63.1966,62.3376
2024-09-06,54.6507,81.5034,62.9736,61.7779
2024-09-07,54.411,81.4196,62.805,61.5073
2024-09-08,54.1727,81.3007,62.6318,60.9856
2024-09-09,53.9939,81.0901,62.3904,60.0112
2024-09-10,53.7439,80.8688,62.1357,58.9329
2024-09-11,53.4942,80.7559,61.8962,57.937
2024-09-12,53.2352,80.6241,61.6415,57.0838
2024-09-13,53.0069,80.5384,61.3736,56.6473
2024-09-14,52.768,80.5419,61.1462,57.4087
2024-09-15,52.5432,80.667,60.9704,57.9448
2024-09-16,52.3395,80.629,60.7185,58.202
2024-09-17,52.1538,80.5272,60.4674,58.1491
2024-09-18,51.9133,80.3626,60.1949,57.9368
2024-09-19,51.691,80.1689,59.943,57.7556
2024-09-20,51.4184,80.0281,59.6899,57.8738
2024-09-21,51.2516,79.963,59.4846,58.7224
2024-09-22,51.0843,79.9219,59.2758,59.4697
2024-09-23,50.8984,79.6623,59.0323,59.4189
2024-09-24,50.7064,79.3065,58.7882,59.0302
2024-09-25,50.5089,78.8818,58.5473,58.4968
2024-09-26,50.3135,78.4397,58.3175,58.0809
2024-09-27,50.113,77.883,58.0621,57.4069
2024-09-28,49.9538,77.754,57.8649,57.3428
2024-09-29,49.7812,77.8175,57.738,57.5003
2024-09-30,49.6036,77.5961,57.5353,56.8644
2024-10-01,49.3561,77.2124,57.2892,55.9628
2024-10-02,49.1143,76.513,57.0175,57.4593
2024-10-03,48.8651,76.0264,56.7713,60.3916
2024-10-04,48.6707,75.6219,56.5401,61.5265
2024-10-05,48.4315,75.4997,56.3584,62.3711
2024-10-06,48.2602,75.5112,56.1977,63.1383
2024-10-07,48.0844,75.1138,55.9971,63.214
2024-10-08,47.9164,74.5326,55.7684,62.9512
2024-10-09,47.6593,73.8289,55.5514,62.6183
2024-10-10,47.4088,73.271,55.3362,63.1553
2024-10-11,47.1617,73.0155,55.1408,66.3982
2024-10-12,46.9396,73.0013,55.0179,69.4255
2024-10-13,46.7955,72.9756,54.9112,71.4959
2024-10-14,46.6641,72.836,54.6923,72.7676
2024-10-15,46.5247,72.6626,54.4587,73.5728
2024-10-16,46.3768,72.1888,54.2123,73.8859
2024-10-17,46.2419,71.3057,53.9701,73.8028
2024-10-18,46.0497,70.3867,53.7122,73.4925
2024-10-19,45.8826,70.0524,53.5165,73.2449
2024-10-20,45.7423,69.9767,53.4464,73.5137
2024-10-21,45.5847,69.9484,53.3182,73.6141
2024-10-22,45.4457,69.8023,53.1939,73.5297
2024-10-23,45.3066,69.4723,53.0804,73.2089
2024-10-24,45.2515,69.1292,53.0594,73.0071
2024-10-25,45.1564,68.8522,53.0315,72.6166
2024-10-26,45.0539,68.5231,52.9616,72.2709
2024-10-27,45.0085,68.154,52.8713,71.9751
2024-10-28,44.8834,67.996,52.7118,71.3256
2024-10-29,44.7742,67.6447,52.558,70.6514
2024-10-30,44.6786,67.1289,52.4429,70.0166
2024-10-31,44.604,66.5263,52.3245,69.328
2024-11-01,44.4999,66.0551,52.1425,68.46
2024-11-02,44.4026,65.7,52.0247,68.0518
2024-11-03,44.3057,65.4614,52.0012,67.7833
2024-11-04,44.1889,64.8982,51.9114,66.9108
2024-11-05,44.0777,64.2775,51.8296,65.9448
2024-11-06,43.93,63.6559,51.7342,64.9673
2024-11-07,43.8817,62.9846,51.652,64.4802
2024-11-08,43.8396,62.4952,51.7161,63.9054
2024-11-09,43.7886,62.1473,51.7183,63.7831
2024-11-10,43.7939,62.0018,51.7885,63.5569
2024-11-11,43.7842,61.4346,51.7523,62.4556
2024-11-12,43.8082,60.7788,51.6809,61.2415
2024-11-13,43.9731,60.2138,51.6851,60.5595
2024-11-14,44.0266,59.8204,51.6844,59.8338
2024-11-15,44.0745,59.765,51.8081,59.4736
2024-11-16,44.0947,59.683,51.9622,59.2891
2024-11-17,44.175,59.6005,52.0593,59.1669
2024-11-18,44.3193,59.3559,52.0637,58.4931
2024-11-19,44.4656,58.8527,51.9786,57.5276
2024-11-20,44.5497,58.3879,51.8622,56.6807
2024-11-21,44.6687,57.815,51.7529,55.7497
2024-11-22,44.8077,57.1472,51.6404,54.7107
2024-11-23,44.8953,56.6016,51.6244,53.847
2024-11-24,44.998,56.4118,51.6723,53.4746
2024-11-25,45.0295,56.1121,51.6812,52.6714
2024-11-26,45.1492,55.7705,51.7094,51.8296
2024-11-27,45.2254,55.4294,51.6442,51.0751
2024-11-28,45.3073,55.1305,51.6545,50.5345
2024-11-29,45.3796,54.8396,51.6183,49.936
2024-11-30,45.4722,54.6861,51.6133,49.6179
2024-12-01,45.5375,54.6036,51.625,49.3846
2024-12-02,45.5108,54.2245,51.5925,49.1282
2024-12-03,45.5141,53.8953,51.582,48.6003
2024-12-04,45.5057,53.566,51.5509,48.198
2024-12-05,45.5474,53.4509,51.5826,47.7121
2024-12-06,45.5027,53.4325,51.5723,47.0847
2024-12-07,45.5579,53.4288,51.5579,47.7581
2024-12-08,45.691,53.3351,51.4982,48.7625
2024-12-09,45.7799,53.1155,51.4001,49.4264
2024-12-10,45.8034,52.9206,51.3383,50.3631
2024-12-11,45.9212,52.852,51.3204,51.2299
2024-12-12,45.9464,52.6218,51.3082,51.8214
2024-12-13,45.9847,52.5837,51.3291,52.5002
2024-12-14,46.0664,52.5467,51.3266,53.4715
2024-12-15,46.141,52.5313,51.3445,54.354
2024-12-16,46.2279,52.4641,51.3521,55.0465
2024-12-17,46.2599,52.384,51.427,55.5986
2024-12-18,46.3146,52.3859,51.483,55.9733
2024-12-19,46.4151,52.4635,51.5601,56.5124
2024-12-20,46.4761,52.6008,51.6565,57.0759
2024-12-21,46.6215,52.7081,51.7933,57.5213
2024-12-22,46.8093,52.9067,51.9129,57.9028
2024-12-23,47.0129,53.2076,52.1311,58.2446
2024-12-24,47.2276,53.5957,52.3777,58.6317
2024-12-25,47.5113,54.0074,52.7345,58.9684
2024-12-26,47.7814,54.4275,53.0514,59.272
2024-12-27,48.0267,54.854,53.5921,59.5692
2024-12-28,48.3328,55.2741,54.0363,59.821
2024-12-29,48.7681,55.7996,54.4127,59.9492
2024-12-30,49.1908,56.2957,54.7572,59.9611
2024-12-31,49.6614,56.7363,55.0726,59.9625
2025-01-01,50.1757,56.9287,55.2795,60.124
2025-01-02,50.6326,57.2251,55.5217,60.4541
2025-01-03,51.1088,57.4327,55.7339,60.7044
2025-01-04,51.6341,57.4326,55.967,60.7827
2025-01-05,52.1592,57.6314,56.1646,60.8262
2025-01-06,52.644,57.879,56.3493,60.0953
2025-01-07,53.2618,57.9608,56.5555,59.2469
2025-01-08,53.7326,57.9252,56.7128,58.5612
2025-01-09,54.2102,57.9226,57.089,57.8765
2025-01-10,54.6987,58.2133,57.5279,57.3364
2025-01-11,55.2779,58.4728,57.9502,57.2244
2025-01-12,56.1119,58.9379,58.2781,57.1944
2025-01-13,56.8875,59.4672,58.5898,57.0786
2025-01-14,57.9139,60.4452,59.2225,56.6239
2025-01-15,59.1419,61.4663,60.0914,56.2648
2025-01-16,60.2138,62.3307,60.8594,55.9396
2025-01-17,61.153,63.4072,61.4642,55.6012
2025-01-18,61.9188,64.7385,61.9617,55.2547
2025-01-19,62.6145,65.9113,62.3568,54.8971
2025-01-20,63.2249,67.2542,62.6924,53.9963
2025-01-21,63.7324,68.7285,62.9856,53.0669
2025-01-22,64.1901,70.2434,63.1368,52.2277
2025-01-23,64.7398,72.1829,63.3351,51.3389
2025-01-24,65.2186,74.1259,63.6053,50.6704
2025-01-25,65.8041,75.7362,63.7481,49.9982
2025-01-26,66.2907,77.5627,63.9668,49.4444
2025-01-27,66.8238,79.0991,64.2066,48.4433
2025-01-28,67.3718,80.366,64.392,47.6147
2025-01-29,68.083,81.811,64.7014,46.9581
2025-01-30,68.83,83.3091,65.107,46.6303
2025-01-31,69.625,84.7818,65.4899,46.4837
2025-02-01,70.4804,86.2262,65.9393,46.6335
2025-02-02,71.375,87.6337,66.6363,46.8688
2025-02-03,72.1936,88.839,67.1478,47.0042
2025-02-04,72.9822,90.0904,67.5134,47.1434
2025-02-05,73.691,91.1911,67.8118,47.3496
2025-02-06,74.3721,91.9231,68.0116,47.2834
2025-02-07,74.9632,92.5933,68.2053,46.8784
2025-02-08,75.5649,93.3809,68.3461,46.891
2025-02-09,75.9862,94.3917,68.4854,47.0376
2025-02-10,76.4563,95.1723,68.5591,46.6555
2025-02-11,76.8895,95.4377,68.6567,45.8285
2025-02-12,77.0904,95.5571,68.7763,45.0522
2025-02-13,77.3797,95.4455,68.9649,44.4455
2025-02-14,77.6172,95.4482,69.1102,44.1904
2025-02-15,77.9059,95.3671,69.2439,44.2235
2025-02-16,78.2331,95.4264,69.3978,44.287
2025-02-17,78.4932,95.6191,69.568,44.5914
2025-02-18,78.7276,95.4637,69.6894,45.0261
2025-02-19,79.0436,95.4778,69.797,45.2281
2025-02-20,79.2659,95.5394,69.8684,45.2333
2025-02-21,79.464,95.7724,69.91,45.3513
2025-02-22,79.7367,95.9331,70.011,45.4764
2025-02-23,80.0061,96.0583,70.0633,45.5859
2025-02-24,80.081,95.97,70.1422,45.1873
2025-02-25,80.0795,95.9916,70.277,44.2787
2025-02-26,80.0977,96.1118,70.4177,43.4699
2025-02-27,80.184,96.5395,70.5484,42.8203
2025-02-28,80.0777,96.6739,70.6751,42.6116
2025-03-01,80.0022,96.6731,70.75,42.8208
2025-03-02,79.9101,96.9701,70.8092,42.8654
2025-03-03,79.844,97.5493,70.8601,42.6451
2025-03-04,79.8241,97.9688,70.8898,42.4235
2025-03-05,79.7067,98.3713,70.895,42.0019
2025-03-06,79.676,98.65,70.9024,41.2344
2025-03-07,79.5584,98.6663,70.9219,40.4293
2025-03-08,79.4713,98.5981,70.9254,39.9058
2025-03-09,79.3965,98.408,70.8879,39.5905
2025-03-10,79.3317,98.0193,70.8478,39.0572
2025-03-11,79.2644,98.0193,70.8646,38.591
2025-03-12,79.1763,98.0603,70.8943,38.2845
2025-03-13,79.0808,97.8976,70.956,37.8879
2025-03-14,78.9823,97.5427,70.9612,37.5548
2025-03-15,78.9276,97.4857,70.9936,37.3682
2025-03-16,78.8664,97.5746,71.0253,37.0521
2025-03-17,78.7047,97.9017,71.0166,36.6962
2025-03-18,78.6142,98.2021,71.0169,36.3329
2025-03-19,78.4908,97.9337,70.9679,36.0935
2025-03-20,78.3943,97.9306,70.9524,35.8368
2025-03-21,78.3017,98.1909,70.9602,35.5076
